0,13000,7906
5,5282,3415
10,3954,2463
15,2934,1735
20,2984,1938
25,13000,7884
30,13000,8100
35,4104,2615
40,6261,4051
45,13000,7835
50,13000,7878
55,13000,7861
60,11546,7623
65,13000,7862
70,13000,7996
75,2192,1458
80,13000,7910
85,13000,7812
90,5570,3287
95,13000,8064
100,9155,6067
105,13000,7888
110,13000,7835
115,2377,1463
120,7512,4873
125,13000,7773
130,13000,8254
135,3044,1903
140,13000,7959
145,13000,7783
150,6437,4043
155,8290,5092
160,13000,7875
165,13000,7912
170,1957,1196
175,2697,1701
180,13000,8031
185,11714,7399
190,5645,3557
195,13000,7904
200,2006,1310
205,13000,7872
210,10881,6756
215,13000,7864
220,6872,4420
225,13000,7892
230,13000,7830
235,13000,8324
240,13000,7810
245,7974,5120
250,465,259
255,12697,7607
260,13000,7964
265,8951,5434
270,7962,5170
275,13000,7714
280,1052,658
285,8740,5380
290,13000,7733
295,13000,7951
300,13000,7722
305,2629,1632
310,13000,7998
315,13000,8008
320,4833,3284
325,13000,7806
330,10778,6488
335,13000,7902
340,5463,3427
345,12992,8135
350,13000,7893
355,9890,6250
360,13000,7807
365,13000,7938
370,8574,5273
375,10269,6196
380,9539,5991
385,13000,7948
390,8146,4973
395,13000,7885
400,13000,7844
405,2716,1664
410,13000,7987
415,13000,7920
420,13000,7895
425,13000,7958
430,13000,7825
435,13000,7963
440,9704,6001
445,4285,2770
450,2401,1450
455,5371,3247
460,13000,7810
465,8493,5697
470,13000,7717
475,10138,6181
480,13000,7884
485,13000,7749
490,13000,7767
495,7438,4490
500,13000,7935
505,13000,7817
510,5745,3612
515,13000,7951
520,5001,3227
525,13000,8094
530,13000,7802
535,8968,5581
540,12619,7810
545,13000,8536
550,4989,3151
555,13000,7898
560,6583,4122
565,13000,7771
570,9316,5782
575,13000,8021
580,10492,6645
585,13000,7850
590,9430,5903
595,13000,8000
600,6912,4239
605,13000,7951
610,13000,7933
615,13000,7875
620,5650,3507
625,13000,7849
630,4687,3122
635,7587,4930
640,11889,7241
645,13000,7978
650,11601,7301
655,12440,7604
660,13000,8224
665,13000,7964
670,13000,7858
675,12809,7684
680,13000,8025
685,4052,2750
690,6213,3931
695,13000,7715
700,4944,3205
705,5644,3763
710,13000,7874
715,13000,7902
720,10513,6593
725,13000,7907
730,1507,918
735,13000,7891
740,13000,7890
745,6269,4033
750,1550,1051
755,7637,4588
760,13000,7843
765,4828,2934
770,13000,7981
775,9728,5964
780,1507,1015
785,7279,4363
790,13000,7815
795,5276,3211
800,5855,3661
805,13000,7802
810,13000,7846
815,4135,2406
820,4337,2677
825,6542,4008
830,13000,8293
835,11040,6963
840,13000,7793
845,13000,7920
850,13000,7879
855,7866,4851
860,13000,7892
865,5941,4020
870,13000,7818
875,9927,5989
880,13000,7846
885,5266,3367
890,3153,1982
895,11496,6968
900,8607,5527
905,2324,1578
910,3774,2309
915,5750,3814
920,13000,7863
925,5436,3262
930,5866,3734
935,13000,8113
940,13000,8096
945,5967,3666
950,9531,5745
955,13000,8014
960,6682,4272
965,8479,5180
970,8785,5450
975,3821,2507
980,3876,2409
985,2766,1771
990,13000,7900
995,9139,5550
1000,3812,2475
1005,13000,7819
1010,12351,7530
1015,6198,3903
1020,13000,7985
1025,9581,5960
1030,13000,7732
1035,13000,7979
1040,13000,7862
1045,7094,4205
1050,4214,2696
1055,13000,7929
1060,13000,7980
1065,2136,1271
1070,13000,7900
1075,4530,2758
1080,13000,7869
1085,13000,7789
1090,2255,1298
1095,11537,7100
1100,10324,6604
1105,2298,1429
1110,13000,7713
1115,13000,7870
1120,3507,2407
1125,3617,2371
1130,13000,7988
1135,13000,7899
1140,7100,4323
1145,3231,1932
1150,4295,2727
1155,8234,5023
1160,8453,5096
1165,5284,3137
1170,7219,4400
1175,13000,7964
1180,13000,7859
1185,13000,7669
1190,13000,7906
1195,9760,6057
1200,13000,7859
1205,5528,3411
1210,13000,7729
1215,13000,7835
1220,4431,2866
1225,13000,7820
1230,6900,4511
1235,9165,5959
1240,4914,3093
1245,6805,4106
1250,3417,2266
1255,13000,7936
1260,13000,8071
1265,10812,6947
1270,13000,7765
1275,13000,7920
1280,12814,7833
1285,12221,7400
1290,4660,2928
1295,13000,7746
1300,13000,7922
1305,13000,7992
1310,8735,5186
1315,13000,8074
1320,3597,2280
1325,6648,4076
1330,3781,2231
1335,13000,7886
1340,13000,7693
1345,13000,7863
1350,13000,7909
1355,12233,7381
1360,6903,4227
1365,13000,7786
1370,13000,7778
1375,4744,3042
1380,5284,3272
1385,13000,7929
1390,13000,7822
1395,13000,7828
1400,13000,7854
1405,13000,7798
1410,9039,5383
1415,7338,4897
1420,7491,4591
1425,13000,7898
1430,13000,7799
1435,11915,7278
1440,6871,4042
1445,6573,3983
1450,5128,3194
1455,2409,1523
1460,13000,7806
1465,5922,3529
1470,13000,7985
1475,2516,1567
1480,13000,7958
1485,13000,7882
1490,13000,7850
1495,13000,7958
1500,13000,8041
1505,11673,7427
1510,13000,7864
1515,13000,8474
1520,3149,2021
1525,5312,3645
1530,11570,6981
1535,13000,7870
1540,2249,1433
1545,13000,7744
1550,13000,7866
1555,662,410
1560,13000,7936
1565,13000,7737
1570,11389,6950
1575,5319,3299
1580,13000,7997
1585,6896,4163
1590,13000,7833
1595,5318,3454
1600,13000,7865
1605,3812,2327
1610,13000,7900
1615,13000,7819
1620,13000,7873
1625,13000,7818
1630,6899,4225
1635,2372,1468
1640,13000,7806
1645,13000,7841
1650,13000,7890
1655,9443,5773
1660,13000,7877
1665,13000,7789
1670,13000,8096
1675,13000,7934
1680,13000,7778
1685,6025,3739
1690,12515,7492
1695,1527,907
1700,4326,2768
1705,13000,7762
1710,3771,2573
1715,13000,7971
1720,1606,904
1725,12327,7538
1730,13000,7954
1735,6310,3900
1740,13000,7852
1745,13000,7937
1750,5740,3713
1755,7298,4444
1760,12081,7449
1765,13000,7982
1770,9924,5842
1775,13000,7725
1780,13000,7841
1785,13000,8161
1790,13000,8300
1795,10498,6357
1800,3798,2338
1805,13000,7761
1810,10891,6634
1815,13000,7841
1820,13000,8176
1825,13000,7886
1830,11451,6997
1835,7162,4385
1840,4430,2677
1845,5951,3663
1850,12314,7372
1855,5370,3161
1860,11050,6717
1865,4251,2741
1870,4839,3111
1875,2143,1324
1880,4350,2703
1885,1012,628
1890,9288,5464
1895,1562,1004
1900,13000,7853
1905,2045,1353
1910,8765,5619
1915,6309,4174
1920,8778,5620
1925,13000,7774
1930,1434,885
1935,13000,7848
1940,8432,5388
1945,10204,6284
1950,5304,3385
1955,3317,2238
1960,3560,2229
1965,3018,1840
1970,9011,5657
1975,13000,7821
1980,10123,6015
1985,1341,883
1990,9068,5499
1995,2011,1183
2000,6363,3801
2005,13000,7760
2010,5200,3487
2015,13000,7772
2020,13000,7671
2025,6887,4234
2030,13000,7850
2035,13000,7727
2040,13000,7936
2045,6433,4295
2050,6619,3934
2055,13000,7935
2060,13000,7813
2065,13000,7850
2070,13000,7919
2075,13000,7828
2080,13000,7774
2085,5099,3313
2090,8550,5343
2095,648,427
2100,13000,7666
2105,5416,3493
2110,1742,1159
2115,6471,3881
2120,8830,5705
2125,4347,2688
2130,4147,2741
2135,13000,7781
2140,3049,2055
2145,13000,7793
2150,12959,7920
2155,9243,5718
2160,8209,5137
2165,4147,2474
2170,4838,3361
2175,13000,7768
2180,13000,7895
2185,5493,3609
2190,2641,1583
2195,13000,7812
2200,13000,7845
2205,2597,1640
2210,13000,7792
2215,2649,1617
2220,10250,6373
2225,7514,4429
2230,13000,7881
2235,13000,7769
2240,13000,8065
2245,8839,5441
2250,13000,7740
2255,4487,2796
2260,13000,7658
2265,7343,4256
2270,5741,3470
2275,4271,2585
2280,4293,2572
2285,8234,4979
2290,13000,7766
2295,12373,7664
2300,2382,1536
2305,13000,7695
2310,13000,7824
2315,13000,8135
2320,2156,1333
2325,13000,7989
2330,13000,7738
2335,8901,5548
2340,12593,7651
2345,13000,7864
2350,6547,3951
2355,13000,7592
2360,2513,1584
2365,11419,7138
2370,13000,7716
2375,9369,6018
2380,13000,7547
2385,1244,727
2390,6287,4145
2395,13000,7785
2400,12844,7651
2405,13000,7718
2410,3984,2416
2415,13000,7703
2420,13000,8078
2425,13000,7609
2430,13000,7507
2435,5417,3286
2440,714,443
2445,13000,7620
2450,2526,1672
2455,10038,5911
2460,13000,7720
2465,7593,4479
2470,11990,7092
2475,7898,4615
2480,6874,4211
2485,13000,7772
2490,6743,4071
2495,3732,2324
2500,8127,5083
2505,6995,4285
2510,6079,4046
2515,13000,7574
2520,13000,7755
2525,13000,7722
2530,13000,8024
2535,3712,2330
2540,13000,7755
2545,13000,7743
2550,13000,7718
2555,2969,1754
2560,13000,7646
2565,7700,4608
2570,5460,3377
2575,13000,8008
2580,13000,7760
2585,3083,1833
2590,13000,7720
2595,13000,7608
2600,4579,2750
2605,11822,7245
2610,1077,623
2615,13000,7741
2620,13000,7593
2625,8465,4967
2630,13000,7728
2635,13000,7712
2640,13000,7597
2645,13000,7774
2650,4529,2784
2655,13000,7635
2660,13000,7794
2665,1379,858
2670,9483,5557
2675,1224,795
2680,13000,7535
2685,2748,1825
2690,13000,7770
2695,1317,783
2700,13000,7718
2705,13000,7984
2710,3338,2222
2715,11334,6740
2720,13000,7741
2725,932,599
2730,4569,2956
2735,13000,7561
2740,10899,6784
2745,13000,7724
2750,13000,7544
2755,9051,5302
2760,8278,5145
2765,13000,7756
2770,11722,7183
2775,6597,3906
2780,7568,4445
2785,13000,7751
2790,1270,754
2795,13000,7770
2800,13000,7719
2805,7739,4532
2810,4996,3111
2815,1422,937
2820,13000,7845
2825,12871,7863
2830,13000,7638
2835,4816,3057
2840,13000,7869
2845,7818,4702
2850,3121,1867
2855,13000,7778
2860,13000,7572
2865,7518,4769
2870,13000,7767
2875,13000,8044
2880,5946,3848
2885,7948,4675
2890,5616,3492
2895,6183,3638
2900,10906,6547
2905,13000,7686
2910,9894,5980
2915,12404,7727
2920,13000,7689
2925,12560,7501
2930,11653,6782
2935,8172,4871
2940,1415,823
2945,13000,8090
2950,11142,6783
2955,10311,6092
2960,13000,7727
2965,13000,7690
2970,13000,7971
2975,6977,4164
2980,13000,7645
2985,3745,2563
2990,11946,7582
2995,2924,1947
3000,11628,7191
3005,13000,7668
3010,6150,3617
3015,2545,1510
3020,6416,3989
3025,1966,1155
3030,2192,1391
3035,4710,2810
3040,12140,7648
3045,13000,7574
3050,13000,7516
3055,6532,3980
3060,7095,4611
3065,13000,7553
3070,3592,2156
3075,13000,7915
3080,4067,2472
3085,9122,5303
3090,13000,7733
3095,10577,6336
3100,11817,6869
3105,13000,7643
3110,13000,7664
3115,11166,6685
3120,13000,7573
3125,11663,6954
3130,8248,5382
3135,3535,2076
3140,6270,3768
3145,9348,5546
3150,13000,7587
3155,6369,3876
3160,7589,4556
3165,13000,7706
3170,1636,927
3175,2439,1430
3180,3100,1875
3185,13000,7695
3190,5369,3293
3195,13000,7716
3200,3555,2111
3205,13000,7886
3210,13000,7569
3215,11587,6875
3220,1418,990
3225,2647,1757
3230,13000,7830
3235,5798,3510
3240,5394,3383
3245,9671,5739
3250,3137,1976
3255,13000,7504
3260,7719,4589
3265,13000,7585
3270,13000,7553
3275,13000,7882
3280,6255,3724
3285,10331,6032
3290,13000,7614
3295,1749,1127
3300,4779,3170
3305,792,438
3310,13000,7611
3315,6419,3877
3320,13000,7563
3325,6739,3987
3330,13000,7599
3335,12035,7130
3340,1740,1127
3345,13000,7575
3350,4698,2784
3355,7930,4638
3360,1361,825
3365,6889,4457
3370,752,416
3375,4866,3042
3380,6689,3905
3385,5517,3209
3390,2307,1463
3395,3823,2282
3400,4701,3053
3405,3304,2076
3410,9103,5517
3415,10723,6381
3420,6704,4095
3425,13000,7610
3430,955,614
3435,6176,3640
3440,13000,7624
3445,13000,7737
3450,3882,2333
3455,13000,7606
3460,7215,4236
3465,4275,2592
3470,3843,2293
3475,13000,7922
3480,13000,7498
3485,13000,7365
3490,13000,7738
3495,9938,6079
3500,10763,6367
3505,13000,8126
3510,3732,2572
3515,2946,1985
3520,13000,7574
3525,13000,7732
3530,11766,7118
3535,8579,5198
3540,4135,2780
3545,13000,7717
3550,13000,7573
3555,11607,6871
3560,8688,5048
3565,13000,7737
3570,9927,6081
3575,13000,7580
3580,6565,3846
3585,12048,7143
3590,1037,547
3595,2275,1380
3600,5247,3103
3605,3088,1810
3610,13000,8131
3615,870,494
3620,4918,2864
3625,13000,7567
3630,13000,7751
3635,4023,2309
3640,11779,7042
3645,8182,4789
3650,1895,1154
3655,13000,7697
3660,4317,2435
3665,13000,8000
3670,9195,5595
3675,13000,7574
3680,3173,2025
3685,4415,2512
3690,1859,1095
3695,12445,7679
3700,2842,1864
3705,6297,3777
3710,1062,661
3715,13000,7417
3720,13000,8015
3725,4566,2746
3730,13000,7819
3735,6135,3558
3740,2634,1781
3745,13000,7543
3750,2927,1706
3755,3359,2033
3760,6513,3913
3765,13000,7558
3770,6085,3735
3775,1342,756
3780,13000,7536
3785,8947,5333
3790,13000,7787
3795,6642,3966
3800,9568,5549
3805,13000,7655
3810,13000,7576
3815,13000,7613
3820,4067,2312
3825,2992,2009
3830,13000,7524
3835,6445,4038
3840,1727,1077
3845,10761,7170
3850,8527,5110
3855,13000,7721
3860,5259,3164
3865,3585,2143
3870,13000,7706
3875,13000,7457
3880,12960,7786
3885,13000,7579
3890,13000,7582
3895,12109,7280
3900,3561,2057
3905,13000,7576
3910,13000,7522
3915,13000,7499
3920,13000,7526
3925,13000,7934
3930,8498,4930
3935,6065,3549
3940,2151,1373
3945,13000,7915
3950,5736,3379
3955,13000,7461
3960,13000,7717
3965,1051,696
3970,13000,7738
3975,10076,5938
3980,13000,7622
3985,13000,7547
3990,13000,7917
3995,13000,7658
4000,6751,4138
4005,8370,4981
4010,9948,6043
4015,8531,5090
4020,13000,7594
4025,13000,7697
4030,11926,7262
4035,13000,7749
4040,4317,2760
4045,13000,7433
4050,5744,3342
4055,2807,1788
4060,2574,1541
4065,13000,7686
4070,13000,7796
4075,13000,7764
4080,3280,2014
4085,13000,7763
4090,373,210
4095,2922,1669
4100,13000,7665
4105,7949,5084
4110,9152,5385
4115,13000,7500
4120,13000,7611
4125,5719,3448
4130,8296,5318
4135,1813,1151
4140,6011,3494
4145,8230,4750
4150,4641,2652
4155,4686,2866
4160,1701,1080
4165,13000,7732
4170,10865,6571
4175,11103,6682
4180,5416,3241
4185,12392,7514
4190,13000,7711
4195,10891,6369
4200,7708,4658
4205,13000,7737
4210,13000,7665
4215,5658,3326
4220,327,184
4225,3306,1992
4230,5187,3058
4235,11469,6695
4240,1352,834
4245,10742,6512
4250,488,306
4255,10498,6420
4260,1809,1054
4265,2699,1676
4270,5424,3341
4275,11513,6695
4280,11687,7130
4285,3193,2122
4290,2039,1228
4295,10142,5951
4300,9006,5623
4305,13000,7640
4310,6773,3942
4315,2846,1747
4320,3424,1951
4325,5845,3410
4330,7045,4458
4335,13000,7518
4340,8873,5485
4345,3533,2154
4350,13000,7605
4355,13000,7501
4360,13000,7637
4365,2265,1344
4370,13000,7433
