0,13000,7469
5,13000,7561
10,13000,8671
15,13000,7685
20,13000,7770
25,13000,8584
30,13000,8615
35,13000,8649
40,13000,7705
45,13000,8604
50,13000,8669
55,13000,7670
60,13000,7535
65,13000,7696
70,13000,8590
75,13000,8599
80,13000,7381
85,13000,7533
90,13000,8596
95,13000,7382
100,13000,8468
105,13000,8730
110,13000,7431
115,13000,7669
120,13000,8763
125,13000,8566
130,13000,7604
135,13000,7650
140,13000,8658
145,13000,7701
150,13000,8668
155,13000,8680
160,13000,8676
165,13000,7488
170,13000,7547
175,13000,7452
180,13000,7410
185,13000,7564
190,13000,8642
195,13000,7695
200,13000,7604
205,13000,8581
210,13000,7544
215,13000,7794
220,13000,8574
225,13000,8700
230,13000,7523
235,13000,7797
240,13000,8661
245,13000,8651
250,13000,7859
255,13000,8650
260,13000,8617
265,13000,7697
270,13000,7615
275,13000,8752
280,13000,8553
285,13000,8693
290,13000,7510
295,13000,7528
300,13000,7644
305,13000,8598
310,13000,8631
315,13000,7515
320,13000,7525
325,13000,8634
330,13000,8623
335,13000,7814
340,13000,7665
345,13000,7491
350,13000,7519
355,13000,7758
360,13000,7613
365,13000,8682
370,13000,8771
375,13000,8599
380,13000,7410
385,13000,7425
390,13000,7692
395,13000,7600
400,13000,8602
405,13000,7743
410,13000,8755
415,13000,7529
420,13000,7496
425,13000,7568
430,13000,7591
435,13000,7656
440,13000,8689
445,13000,7762
450,13000,7415
455,13000,7573
460,13000,7635
465,13000,8585
470,13000,8631
475,13000,8728
480,13000,7316
485,13000,7849
490,13000,8644
495,13000,7529
500,13000,7713
505,13000,7730
510,13000,7530
515,13000,7628
520,13000,7804
525,13000,8752
530,13000,8639
535,13000,7536
540,13000,7670
545,13000,7488
550,13000,8555
555,13000,7642
560,13000,7807
565,13000,7694
570,13000,7684
575,13000,7422
580,13000,8778
585,13000,7417
590,13000,7468
595,13000,7486
600,13000,7668
605,13000,8650
610,13000,7625
615,13000,7341
620,13000,7564
625,13000,7679
630,13000,8495
635,13000,7564
640,13000,8774
645,13000,7542
650,13000,7703
655,13000,8814
660,13000,7646
665,13000,7544
670,13000,8522
675,13000,8616
680,13000,8586
685,13000,8786
690,13000,8755
695,13000,7752
700,13000,8737
705,13000,8693
710,13000,7540
715,13000,8721
720,13000,7709
725,13000,8769
730,13000,8625
735,13000,8809
740,13000,7829
745,13000,7638
750,13000,8655
755,13000,8583
760,13000,8775
765,13000,7382
770,13000,8500
775,13000,7468
780,13000,8778
785,13000,7564
790,13000,8640
795,13000,8769
800,13000,7804
805,13000,7783
810,13000,8493
815,13000,8647
820,13000,8623
825,13000,7586
830,13000,7478
835,13000,7595
840,13000,7667
845,13000,8702
850,13000,8571
855,13000,7661
860,13000,7611
865,13000,7575
870,13000,8577
875,13000,8635
880,13000,7579
885,13000,7569
890,13000,8707
895,13000,7731
900,13000,7603
905,13000,7730
910,13000,7689
915,13000,7808
920,13000,8797
925,13000,7693
930,13000,8817
935,13000,7493
940,13000,8799
945,13000,8721
950,13000,7587
955,13000,7497
960,13000,8638
965,13000,7748
970,13000,8690
975,13000,7367
980,13000,8560
985,13000,7648
990,13000,7588
995,13000,7496
1000,13000,7542
1005,13000,7583
1010,13000,7541
1015,13000,7434
1020,13000,7488
1025,13000,8649
1030,13000,7471
1035,13000,7532
1040,13000,7744
1045,13000,7616
1050,13000,7627
1055,13000,8682
1060,13000,7732
1065,13000,7655
1070,13000,7618
1075,13000,7635
1080,13000,8669
1085,13000,7389
1090,13000,7738
1095,13000,7768
1100,13000,7609
1105,13000,8679
1110,13000,7491
1115,13000,7608
1120,13000,7749
1125,13000,8569
1130,13000,7628
1135,13000,7471
1140,13000,7625
1145,13000,7771
1150,13000,8668
1155,13000,8687
1160,13000,7566
1165,13000,8646
1170,13000,7571
1175,13000,7485
1180,13000,8610
1185,13000,8568
1190,13000,7578
1195,13000,7564
1200,13000,8709
1205,13000,7667
1210,13000,8746
1215,13000,7750
1220,13000,7485
1225,13000,8652
1230,13000,7694
1235,13000,7738
1240,13000,8691
1245,13000,7637
1250,13000,7667
1255,13000,8655
1260,13000,8639
1265,13000,7729
1270,13000,7476
1275,13000,7579
1280,13000,8643
1285,13000,7665
1290,13000,7451
1295,13000,7787
1300,13000,7462
1305,13000,8582
1310,13000,7600
1315,13000,8625
1320,13000,7392
1325,13000,7621
1330,13000,7435
1335,13000,7684
1340,13000,7478
1345,13000,7522
1350,13000,8550
1355,13000,8692
1360,13000,8718
1365,13000,7553
1370,13000,8641
1375,13000,7623
1380,13000,7469
1385,13000,8859
1390,13000,7631
1395,13000,7617
1400,13000,7627
1405,13000,7455
1410,13000,8698
1415,13000,8633
1420,13000,7557
1425,13000,7486
1430,13000,7679
1435,13000,8732
1440,13000,7684
1445,13000,8668
1450,13000,7708
1455,13000,7499
1460,13000,7564
1465,13000,7769
1470,13000,7437
1475,13000,7516
1480,13000,7425
1485,13000,7619
1490,13000,7553
1495,13000,7521
1500,13000,7565
1505,13000,8657
1510,13000,8739
1515,13000,7623
1520,13000,8534
1525,13000,7609
1530,13000,7370
1535,13000,7803
1540,13000,8484
1545,13000,7732
1550,13000,7630
1555,13000,8486
1560,13000,7674
1565,13000,7503
1570,13000,7508
1575,13000,7705
1580,13000,7687
1585,13000,7469
1590,13000,7491
1595,13000,8687
1600,13000,7768
1605,13000,8615
1610,13000,8600
1615,13000,8665
1620,13000,7574
1625,13000,8661
1630,13000,8663
1635,13000,7560
1640,13000,8656
1645,13000,8726
1650,13000,8562
1655,13000,7623
1660,13000,8587
1665,13000,8525
1670,13000,7509
1675,13000,7495
1680,13000,7663
1685,13000,7628
1690,13000,8659
1695,13000,7495
1700,13000,8688
1705,13000,7587
1710,13000,7588
1715,13000,7827
1720,13000,8689
1725,13000,7465
1730,13000,8611
1735,13000,7450
1740,13000,7406
1745,13000,7438
1750,13000,7615
1755,13000,7349
1760,13000,7763
1765,13000,8660
1770,13000,8610
1775,13000,7492
1780,13000,7705
1785,13000,7661
1790,13000,8629
1795,13000,7591
1800,13000,7630
1805,13000,8619
1810,13000,7662
1815,13000,8535
1820,13000,7414
1825,13000,7437
1830,13000,7391
1835,13000,8564
1840,13000,7886
1845,13000,8748
1850,13000,7661
1855,13000,7749
1860,13000,7432
1865,13000,7653
1870,13000,7543
1875,13000,7685
1880,13000,8580
1885,13000,7411
1890,13000,7695
1895,13000,8662
1900,13000,7508
1905,13000,8654
1910,13000,8690
1915,13000,8633
1920,13000,7376
1925,13000,8772
1930,13000,7535
1935,13000,8731
1940,13000,8702
1945,13000,7538
1950,13000,7599
1955,13000,7504
1960,13000,8688
1965,13000,7674
1970,13000,8577
1975,13000,8615
1980,13000,7495
1985,13000,8626
1990,13000,8760
1995,13000,8602
2000,13000,8722
2005,13000,7744
2010,13000,7489
2015,13000,7605
2020,13000,7792
2025,13000,7534
2030,13000,7741
2035,13000,7639
2040,13000,7495
2045,13000,8689
2050,13000,8677
2055,13000,7496
2060,13000,7520
2065,13000,7554
2070,13000,7410
2075,13000,7676
2080,13000,7455
2085,13000,7792
2090,13000,7460
2095,13000,7719
2100,13000,8651
2105,13000,7773
2110,13000,7518
2115,13000,7645
2120,13000,8839
2125,13000,8660
2130,13000,8560
2135,13000,7405
2140,13000,7629
2145,13000,8696
2150,13000,8603
2155,13000,7396
2160,13000,7806
2165,13000,8475
2170,13000,7405
2175,13000,8623
2180,13000,8660
2185,13000,7468
2190,13000,7593
2195,13000,8565
2200,13000,7432
2205,13000,8579
2210,13000,8545
2215,13000,8616
2220,13000,7500
2225,13000,8661
2230,13000,8709
2235,13000,8757
2240,13000,7584
2245,13000,7498
2250,13000,7580
2255,13000,7524
2260,13000,7554
2265,13000,8585
2270,13000,7657
2275,13000,8391
2280,13000,8532
2285,13000,7729
2290,13000,7817
2295,13000,8643
2300,13000,7658
2305,13000,7533
2310,13000,8691
2315,13000,7558
2320,13000,5048
2325,13000,4972
2330,13000,7652
2335,13000,8568
2340,13000,8714
2345,13000,8554
2350,13000,8688
2355,13000,8483
2360,13000,8702
2365,13000,8657
2370,13000,7613
2375,13000,8631
2380,13000,5139
2385,13000,8583
2390,13000,7537
2395,13000,7618
2400,13000,8639
2405,13000,5179
2410,13000,8775
2415,13000,8630
2420,13000,7607
2425,13000,7601
2430,13000,7494
2435,13000,8755
2440,13000,7509
2445,13000,7556
2450,13000,7493
2455,13000,8727
2460,13000,8544
2465,13000,8584
2470,13000,7571
2475,13000,5005
2480,13000,7544
2485,13000,7598
2490,13000,8810
2495,13000,8728
2500,13000,8785
2505,13000,8736
2510,13000,7608
2515,13000,8679
2520,13000,7671
2525,13000,4936
2530,13000,7413
2535,13000,8458
2540,13000,7558
2545,13000,8752
2550,13000,7607
2555,13000,8546
2560,13000,7605
2565,13000,7514
2570,13000,8547
2575,13000,8576
2580,13000,7473
2585,13000,5113
2590,13000,5019
2595,13000,7665
2600,13000,7636
2605,13000,7474
2610,13000,8562
2615,13000,5189
2620,13000,5057
2625,13000,8663
2630,13000,5005
2635,13000,7464
2640,13000,7487
2645,13000,4982
2650,13000,7596
2655,13000,5091
2660,13000,7574
2665,13000,8685
2670,13000,7719
2675,13000,7718
2680,13000,7496
2685,13000,7553
2690,13000,8807
2695,13000,8613
2700,13000,7693
2705,13000,5068
2710,13000,7574
2715,13000,8493
2720,13000,7486
2725,13000,5043
2730,13000,8768
2735,13000,8622
2740,13000,8457
2745,13000,5039
2750,13000,7670
2755,13000,8598
2760,13000,7533
2765,13000,8541
2770,13000,7609
2775,13000,8654
2780,13000,7541
2785,13000,5080
2790,13000,5137
2795,13000,7593
2800,13000,7509
2805,13000,7611
2810,13000,7647
2815,13000,8659
2820,13000,7618
2825,13000,8776
2830,13000,8702
2835,13000,4937
2840,13000,8693
2845,13000,5006
2850,13000,8434
2855,13000,8753
2860,13000,5091
2865,13000,7500
2870,13000,8649
2875,13000,8765
2880,13000,7724
2885,13000,8675
2890,13000,7794
2895,13000,8239
2900,13000,5021
2905,13000,7516
2910,13000,8256
2915,13000,5067
2920,13000,8327
2925,13000,8327
2930,13000,7677
2935,13000,7659
2940,13000,8701
2945,13000,5052
2950,13000,8426
2955,13000,5012
2960,13000,7544
2965,13000,8353
2970,13000,7489
2975,13000,5038
2980,13000,7405
2985,13000,7589
2990,13000,7568
2995,13000,4981
3000,13000,8572
3005,13000,5008
3010,13000,4997
3015,13000,8345
3020,13000,7638
3025,13000,4979
3030,13000,4928
3035,13000,7632
3040,13000,8728
3045,13000,5079
3050,13000,7702
3055,13000,4985
3060,13000,7807
3065,13000,7600
3070,13000,7559
3075,13000,7586
3080,13000,7704
3085,13000,8218
3090,13000,8608
3095,13000,7748
3100,13000,7508
3105,13000,7500
3110,13000,5082
3115,13000,7672
3120,13000,7637
3125,13000,8683
3130,13000,7536
3135,13000,7601
3140,13000,5049
3145,13000,7643
3150,13000,5058
3155,13000,7725
3160,13000,7581
3165,13000,7590
3170,13000,7459
3175,13000,7508
3180,13000,8685
3185,13000,7529
3190,13000,7651
3195,13000,8757
3200,13000,7499
3205,13000,7572
3210,13000,5011
3215,13000,8273
3220,13000,8314
3225,13000,7688
3230,13000,7509
3235,13000,5101
3240,13000,8235
3245,13000,7719
3250,13000,8803
3255,13000,8109
3260,13000,7695
3265,13000,8199
3270,13000,7555
3275,13000,7781
3280,13000,8256
3285,13000,4974
3290,13000,7490
3295,13000,7422
3300,13000,7659
3305,13000,8754
3310,13000,7743
3315,13000,7686
3320,13000,4959
3325,13000,4982
3330,13000,8494
3335,13000,7653
3340,13000,7579
3345,13000,7556
3350,13000,7390
3355,13000,8148
3360,13000,7564
3365,13000,7763
3370,13000,7577
3375,13000,7521
3380,13000,8892
3385,13000,5003
3390,13000,7477
3395,13000,8659
3400,13000,8775
3405,13000,7560
3410,13000,5049
3415,13000,7510
3420,13000,7601
3425,13000,4932
3430,13000,8215
3435,13000,5013
