Iterations,VI avg moves,QL avg moves
6680,11184.3,390
6685,11856.2,390
6690,11912.5,172.5
6695,11410.6,380
6700,10894.3,400
6705,11877.6,320
6710,11980,340
6715,12538.7,392.5
6720,12505.5,440
6725,12098.4,362.5
6730,11890.9,302.5
6735,12532.9,300
6740,11250,360
6745,11959,352.5
6750,12453.1,480
6755,11933.8,332.5
6760,11826,242.5
6765,10971.1,182.5
6770,12246,280
6775,11864.4,240
6780,12926.1,220
6785,11945.1,380
6790,11807.2,312.5
6795,11627.3,382.5
6800,12117.9,332.5
6805,13000,330
6810,11737.8,340
6815,11517.7,252.5
6820,12028.5,292.5
6825,11281.9,450
6830,11184.7,402.5
6835,12254.6,340
6840,11322.1,342.5
6845,11078.9,552.5
6850,12130.9,242.5
6855,11038.6,305
6860,11949.3,322.5
6865,12150.8,270
6870,12164.7,330
6875,11129.1,192.5
6880,12502.9,530
6885,13000,260
6890,12442,280
6895,11913.3,292.5
6900,11335.6,310
6905,11454.5,502.5
6910,11390.4,310
6915,12718,280
6920,11309.5,510
6925,11349.7,320
6930,11363.8,382.5
6935,13000,570
6940,11493.7,580
6945,13000,420
6950,11102.7,252.5
6955,13000,462.5
6960,11774.6,245
6965,10814.4,550
6970,11455.7,382.5
6975,10922.5,370
6980,12066.5,380
6985,11421.1,490
6990,11978,305
6995,12755,222.5
7000,11764,290
7005,12387.6,200
7010,12171.3,542.5
7015,11674.7,352.5
7020,11567.8,500
7025,11798.8,310
7030,11465.8,322.5
7035,10793.8,550
7040,12427.4,380
7045,11210.4,222.5
7050,12024,360
7055,11955.7,350
7060,11276.1,290
7065,12545.3,490
7070,12194.8,440
7075,11047.6,292.5
7080,11130.3,412.5
7085,10817.8,220
7090,11875.5,182.5
7095,11646.9,312.5
7100,12081.2,460
7105,11670.8,250
7110,12327.9,272.5
7115,11574.3,290
7120,11865.4,225
7125,13000,332.5
7130,11961.1,432.5
7135,12127.3,350
7140,12595.9,370
7145,12426.2,260
7150,11053.1,332.5
7155,11886.5,310
7160,11868.8,390
7165,10863.1,310
7170,12243.1,255
7175,12217.8,280
7180,11861.7,410
7185,12170.8,260
7190,12147.1,312.5
7195,12030.6,340
7200,11715.1,450
7205,11130,360
7210,12005.4,580
7215,12243.7,340
7220,11410.7,215
7225,11774.8,310
7230,11004,350
7235,11303.2,332.5
7240,11683.9,290
7245,11071.1,342.5
7250,12132.9,272.5
7255,10893.8,310
7260,11741.1,432.5
7265,13000,460
7270,11297,282.5
7275,10923.1,300
7280,11338.3,442.5
7285,11718.4,330
7290,11364.4,310
7295,12584.8,480
7300,11245.2,220
7305,11993.1,560
7310,12315.1,450
7315,11509.2,340
7320,11388.7,532.5
7325,10735,252.5
7330,13000,300
7335,12179.9,280
7340,11724.2,300
7345,12415.2,400
7350,11748.4,290
7355,10969.7,342.5
7360,11552.1,222.5
7365,12350.9,390
7370,12859.8,440
7375,13000,280
7380,12081.6,195
7385,12319.1,390
7390,12121.2,550
7395,10744.1,242.5
7400,12025.7,190
7405,11921.2,240
7410,11267,380
7415,11854.2,340
7420,12055.1,332.5
7425,10966,235
7430,12515.1,310
7435,12442.8,202.5
7440,11801.5,570
7445,12323.8,330
7450,11629.5,430
7455,11736.4,432.5
7460,11868,402.5
7465,12489.5,440
7470,11654.2,240
7475,12243.1,402.5
7480,13000,312.5
7485,12137.8,432.5
7490,11987.3,220
7495,12100.2,340
7500,12592.8,530
7505,12092.7,340
7510,12279.3,320
7515,13000,370
7520,11302.7,252.5
7525,12276.5,300
7530,11999.1,240
7535,11877.8,220
7540,12453.1,452.5
7545,12714.3,490
7550,12175.4,252.5
7555,11191.9,362.5
7560,12791.4,480
7565,10866.1,290
7570,13000,232.5
7575,12361.1,550
7580,12054.3,350
7585,13000,320
7590,11469.8,500
7595,11967,380
7600,11216.8,550
7605,11002.4,330
7610,11935.4,320
7615,12675.5,210
7620,11099.9,310
7625,11750.8,300
7630,11547,290
7635,12460,330
7640,12530.4,242.5
7645,12169.5,292.5
7650,11911.1,342.5
7655,11469,212.5
7660,11170.6,485
7665,11402.6,270
7670,11944.3,322.5
7675,11097,340
7680,11313,480
7685,12122.5,310
7690,12163.2,330
7695,12010.1,470
7700,11309.7,250
7705,10889.8,412.5
7710,11260,272.5
7715,11477.5,270
7720,11926.9,185
7725,12115.1,422.5
7730,11118.3,490
7735,12022.3,290
7740,12332.2,230
7745,11797.2,202.5
7750,11400.6,302.5
7755,13000,530
7760,11606.2,330
7765,12219.1,380
7770,10757.8,380
7775,11958.2,320
7780,11422.4,450
7785,10770.7,300
7790,11800.3,302.5
7795,11581.3,302.5
7800,11004.4,232.5
7805,11611.6,290
7810,12378.2,410
7815,11773.4,200
7820,13000,350
7825,10926.7,360
7830,12177.8,320
7835,11192.3,540
7840,10974.5,320
7845,12033.7,182.5
7850,12683.1,360
7855,12019.2,292.5
7860,11925,370
7865,11690.2,512.5
7870,11353.9,390
7875,12616.3,352.5
7880,12739.4,482.5
7885,11666.1,430
7890,11232.8,420
7895,12364.2,290
7900,11682.5,320
7905,11411,550
7910,11956.1,270
7915,11510.6,350
7920,11206.7,315
7925,11263.4,210
7930,12177.5,242.5
7935,12139.2,450
7940,11273.1,382.5
7945,11714.4,370
7950,11729.8,420
7955,11516.6,350
7960,12409.8,500
7965,10994,345
7970,11243.9,305
7975,11367.6,330
7980,11676.4,360
7985,11267.8,212.5
7990,12381.5,300
7995,11506.5,562.5
8000,12221.6,450
8005,11452.1,440
8010,12350.2,400
8015,12105.2,400
8020,12275.6,370
8025,13000,362.5
8030,12385.1,370
8035,11897.7,410
8040,11071.4,470
8045,11708.3,420
8050,11552.3,360
8055,11654.7,322.5
8060,12266.1,270
8065,12290.1,432.5
8070,12479.4,330
8075,11632.1,312.5
8080,12040.1,310
8085,11629.2,550
8090,12313.1,440
8095,12202.9,240
8100,11475.4,502.5
8105,11859,350
8110,11797.2,490
8115,10858.6,490
8120,11600.9,282.5
8125,11287.8,560
8130,11966.5,402.5
8135,11200,392.5
8140,11070.1,620
8145,11753.5,612.5
8150,12902.9,480
8155,12301.7,390
8160,11848.2,185
8165,11253.1,500
8170,12567,435
8175,11041.7,272.5
8180,11616.1,370
8185,11118.5,472.5
8190,10786.1,360
8195,10935.5,250
8200,11039,200
8205,12320.2,415
8210,10720.8,420
8215,11269.6,392.5
8220,11336.6,382.5
8225,10855.2,632.5
8230,11002.8,500
8235,12279,320
8240,11423.3,450
8245,12255.3,340
8250,11359.8,220
8255,12014.8,562.5
8260,12305.6,430
8265,10754.2,332.5
8270,11959.6,400
8275,12065,302.5
8280,11707.1,470
8285,11682.9,480
8290,11679.9,280
8295,11780.7,212.5
8300,12669.3,480
8305,11578.1,340
8310,11479.4,440
8315,11479.8,370
8320,11948.2,470
8325,11918.1,402.5
8330,11178.6,250
8335,12318.5,265
8340,12114.5,270
8345,11996.4,262.5
8350,12565.4,570
8355,11792.1,190
8360,12339.8,190
8365,11831.1,460
8370,11752.1,472.5
8375,13000,265
8380,11505.2,230
8385,12131.5,340
8390,11050.1,470
8395,12756.3,560
8400,12477.5,340
8405,11411.7,392.5
8410,13000,490
8415,11460.3,252.5
8420,12642.4,290
8425,12273.1,382.5
8430,11996.9,320
8435,12239.4,370
8440,12042.1,450
8445,12637.4,390
8450,12990.5,300
8455,11086.9,312.5
8460,12818.6,412.5
8465,12363.9,350
8470,12964.5,342.5
8475,11404.9,420
8480,10972.2,290
8485,11236.8,402.5
8490,11882.2,470
8495,12236.3,312.5
8500,11887.1,340
8505,12357.1,570
8510,11578.1,342.5
8515,11331.4,540
8520,13000,382.5
8525,12198.2,360
8530,11825,465
8535,11099.6,280
8540,11825.8,360
8545,10739.4,270
8550,11870.9,530
8555,11482.3,460
8560,11165.7,442.5
8565,12301,530
8570,11913,440
8575,11322.8,330
8580,12404.3,270
8585,11431,142.5
8590,12101.2,515
8595,11274.9,370
8600,11828.3,502.5
8605,11852.4,430
8610,11760,340
8615,12467.8,290
8620,11812.4,570
8625,11744.6,370
8630,11936,320
8635,11935.9,350
8640,11614.1,390
8645,11229.6,440
8650,12396.5,520
8655,12391.6,280
8660,11056.8,450
8665,11819.1,440
8670,10877.9,330
8675,11953.8,490
8680,11372.4,232.5
8685,11563,530
8690,11452.8,340
8695,12745.9,300
8700,10834.3,380
8705,11221.4,400
8710,11655.8,260
8715,11748.8,440
8720,11618.9,292.5
8725,11529.8,430
8730,12673.7,352.5
8735,11890.6,392.5
8740,12251.6,380
8745,10996.5,470
8750,11354.1,410
8755,11374.2,370
8760,12140.9,480
8765,11439.3,442.5
8770,11471.5,300
8775,12178.6,342.5
8780,11759.7,410
8785,11517,342.5
8790,11242.2,220
8795,11055.8,390
8800,11023.2,290
8805,12178.3,420
8810,11300.2,350
8815,10900.4,360
8820,11365.6,590
8825,13000,410
8830,12176,470
8835,12572.7,280
8840,12440.5,512.5
8845,11812,602.5
8850,12186.3,400
8855,13000,500
8860,12229.2,260
8865,10838.7,500
8870,11272.3,400
8875,12409.7,570
8880,11418.4,412.5
8885,11474.9,400
8890,11443.2,592.5
8895,11794.6,340
8900,11909.8,360
8905,11533.1,350
8910,11105.4,300
8915,11756.1,422.5
8920,12456.5,270
8925,11963.8,320
8930,11774.5,470
8935,10934.5,380
8940,11926.9,620
8945,11994.7,230
8950,11847.9,542.5
8955,11896.3,292.5
8960,11740.9,200
8965,11933.9,390
8970,12268.9,320
8975,12162.7,202.5
8980,11750.8,380
8985,11760.8,1752.5
8990,11320.6,390
8995,11629.3,540
9000,12263.5,1742.5
9005,11074.3,432.5
9010,11437,570
9015,10798,1710
9020,10737,322.5
9025,11401,410
9030,11652.8,410
9035,10848.1,1760
9040,12601.9,282.5
9045,12240.5,332.5
9050,13000,400
9055,11403.9,420
9060,11174.4,250
9065,12048.1,460
9070,12475.6,302.5
9075,12129.6,220
9080,12304,342.5
9085,12246.7,480
9090,10982.4,300
9095,10864.6,410
9100,12250.1,360
9105,11094.4,310
9110,11800.3,360
9115,10798,1520
9120,12723.2,1710
9125,11319.7,450
9130,12680.5,1780
9135,10997.4,272.5
9140,11411.5,1630
9145,11760.9,492.5
9150,11543.2,510
9155,11486.7,230
9160,11659.8,1630
9165,11371.6,620
9170,10950.3,562.5
9175,11648.9,402.5
9180,11654.4,272.5
9185,11876.9,530
9190,12020.2,510
9195,11909.2,552.5
9200,11082,352.5
9205,10717.2,1680
9210,12072.5,440
9215,11294.2,462.5
9220,11731.4,410
9225,12982.6,370
9230,12239.1,442.5
9235,11117.1,402.5
9240,11740.8,550
9245,10944.1,400
9250,11855.3,450
9255,11802.8,422.5
9260,10939.1,270
9265,11551.5,1612.5
9270,11818.1,690
9275,11748.2,1720
9280,10612.6,1720
9285,12288.8,420
9290,12140.6,362.5
9295,11949.1,1620
9300,11203,1700
9305,11392.7,1720
9310,12127.9,1740
9315,11858.5,1630
9320,11928.9,1700
9325,11986,1960
9330,13000,430
9335,12505,420
9340,12493.2,1660
9345,11334.7,482.5
9350,11888,490
9355,12491.4,270
9360,11084.1,442.5
9365,11214.9,550
9370,10872.2,242.5
9375,11582.9,450
9380,10922.3,270
9385,11789.7,310
9390,10909.8,460
9395,12240.3,290
9400,11376.2,242.5
9405,11502.3,480
9410,11447.4,250
9415,11648.5,302.5
9420,12437,290
9425,11090.7,270
9430,11780.2,312.5
9435,12379.4,240
9440,11798.4,1770
9445,11280.2,200
9450,13000,330
9455,11660.8,410
9460,12687.6,460
9465,12364.2,432.5
9470,12561.1,210
9475,11267,1570
9480,11348.4,300
9485,11720.3,450
9490,10821.7,230
9495,11996,360
9500,12642.8,312.5
9505,11529.1,320
9510,12229.6,202.5
9515,12799.1,402.5
9520,11390.9,470
9525,11993.8,1780
9530,11053,402.5
9535,11604.2,530
9540,12211.2,1620
9545,12142.5,350
9550,12548,180
9555,10930.9,350
9560,11110.4,400
9565,11633.2,330
9570,11837.9,320
9575,10800.5,470
9580,11805,540
9585,12091.5,420
9590,11156.9,340
9595,10986.1,450
9600,11473.5,1480
9605,12520.2,482.5
9610,13000,352.5
9615,11931.1,290
9620,11762.8,382.5
9625,11849.5,530
9630,11729.6,560
9635,11631.5,362.5
9640,11153.9,410
9645,12608.6,360
9650,12055.4,1470
9655,12759.5,380
9660,10744.4,470
9665,11378.4,1600
9670,12024.8,590
9675,12028,480
9680,11379,470
9685,12273,322.5
9690,10907.1,300
9695,13000,1720
9700,10729.6,300
9705,11156.6,400
9710,10833.5,1680
9715,11264.7,1740
9720,10762.1,1700
9725,11004,460
9730,12864.1,490
9735,11225.8,1582.5
9740,12298.3,350
9745,11296.5,410
9750,11455.1,570
9755,11823.5,470
9760,12286.8,680
9765,11559,680
9770,11582.1,640
9775,10846.1,520
9780,11770.1,330
9785,11494.9,380
9790,12214,1730
9795,10975.1,1600
9800,12587.1,700
9805,11435,1580
9810,11457.2,290
9815,12403.7,522.5
9820,11141.5,450
9825,10878.5,650
9830,11773.6,1660
9835,11015.5,340
9840,11658,670
9845,11394,1880
9850,12487.6,640
9855,10842.4,1950
9860,13000,270
9865,11960.4,412.5
9870,11587.2,270
9875,12064.7,400
9880,12472.6,170
9885,12470.6,292.5
9890,11495.5,342.5
9895,10994.8,820
9900,10689.1,300
9905,10695.4,580
9910,10772.6,1820
9915,10522.7,370
9920,11131.4,300
9925,10990.7,1780
9930,10898.9,1580
9935,11450.7,502.5
9940,11801.8,380
9945,10930.4,482.5
9950,11226.6,310
9955,11741.5,1660
9960,11170.6,1540
9965,11336.2,600
9970,11866.5,1640
9975,11721,290
9980,12141.1,170
9985,11463.5,1900
9990,12535.8,1822.5
9995,11951.4,330
10000,11790.3,410
10005,11346.5,390
10010,11854.2,592.5
10015,12687.9,1742.5
10020,11136.5,332.5
10025,11012.4,420
10030,11912.3,1800
10035,11800,440
10040,11004.2,280
10045,13000,470
10050,12546.7,2030
10055,10808,530
10060,10832.7,460
10065,12152,440
10070,10978.1,1670
10075,11500.8,1680
10080,11155.5,660
10085,11277,232.5
10090,10676.5,552.5
10095,11360.8,400
10100,11611.6,662.5
10105,12095.4,440
10110,12970.9,370
10115,12262.6,362.5
10120,12275.9,530
10125,11355.2,410
10130,11750.9,540
10135,11913.6,530
10140,10918.8,370
10145,12198.6,470
10150,10841.7,350
10155,11415.7,580
10160,11774.5,280
10165,11441.1,420
10170,11318.5,630
10175,11314.9,370
10180,11276.9,662.5
10185,11161.5,580
10190,11235.3,460
10195,11351.6,410
10200,11779.1,500
10205,11097.4,440
10210,11704.1,270
10215,10744.1,660
10220,11367.8,320
10225,10844.7,522.5
10230,12431.9,562.5
10235,11183.8,310
10240,11156.7,362.5
10245,10622.9,522.5
10250,11070.2,380
10255,11383,460
10260,11316,430
10265,12491.6,630
10270,10810.5,812.5
10275,11899.8,710
10280,12469.1,552.5
10285,10715.9,480
10290,11196.2,440
10295,12107.6,260
10300,11439.9,370
10305,10982.1,640
10310,11114.5,590
10315,12362.6,850
10320,10933.4,540
10325,10752.1,190
10330,12764.1,420
10335,11458.3,642.5
10340,11428.7,790
10345,12214.5,680
10350,11101.3,642.5
10355,12259.3,590
10360,12129.1,550
10365,11437.4,300
10370,10967.3,780
10375,11533.9,360
10380,11899.4,730
10385,11696.6,660
10390,11767.9,700
10395,12842.3,370
10400,11560.7,620
10405,11880.2,280
10410,11284.2,350
10415,10893.1,480
10420,11069.3,332.5
10425,11457,470
10430,11928.3,620
10435,11162.4,310
10440,10898.5,320
10445,11602.4,440
10450,11162.6,390
10455,11910.1,392.5
10460,11260.4,400
10465,12251.5,460
10470,10590.5,1530
10475,11165.9,1600
10480,11559.4,360
10485,11327.5,1680
10490,11411.6,1540
10495,12203.3,1680
10500,12144.5,1592.5
10505,11838.4,330
10510,11120.6,462.5
10515,11832.6,450
10520,10990.7,470
10525,11236.3,630
10530,10744.5,420
10535,11071.7,260
10540,11096.6,1680
10545,12075.3,1672.5
10550,10944.7,470
10555,10692.5,510
10560,10767.3,620
10565,11857.1,1700
10570,12423.6,1540
10575,10819.7,420
10580,12226.8,1693.7
10585,10772.9,1693.7
10590,11945.9,1780
10595,10986.7,1800
10600,11848,530
10605,10840.4,360
10610,11262.6,483.6
10615,10996.4,360
10620,10989.5,343.7
10625,11368.4,1560
10630,12049.8,1653.7
10635,11617.3,1643.7
10640,11177.3,410
10645,10871.4,333.7
10650,12042.7,402.5
10655,11856,1660
10660,10947.2,610
10665,10934.1,1713.7
10670,11597.8,1700
10675,11396.4,523.6
10680,11478.5,400
10685,11726.9,283.7
10690,11828.9,330
10695,12743.3,1513.6
10700,11537.7,403.6
10705,11947.4,600
10710,12371.7,432.5
10715,12320.1,1573.7
10720,11352.2,410
10725,11674,1523.6
10730,11108.8,1633.7
10735,10619.4,1773.6
10740,12095.4,290
10745,11409.3,290
10750,11110.6,423.6
10755,11120.4,520
10760,11470.8,240
10765,11109,200
10770,12050.2,390
10775,12130.6,470
10780,10866.4,280
10785,11151.2,390
10790,11205.4,343.7
10795,11066,290
10800,11776.4,353.6
10805,11709.9,390
10810,12214.8,572.5
10815,12055.9,280
10820,12008.8,343.7
10825,11905.6,200
10830,12181,230
10835,11165.3,413.7
10840,11458.8,400
10845,11267.9,323.6
10850,10826.9,510
10855,10680.7,292.5
10860,11153.4,332.5
10865,10924.3,353.7
10870,11312.9,450
10875,11050.8,366.2
10880,12860.7,270
10885,10608.8,423.6
10890,12023.8,276.1
10895,12367.8,360
10900,11253.1,320
10905,10639.8,480
10910,11231.5,433.6
10915,11651.5,360
10920,12242.7,250
10925,11804.5,350
10930,11164.9,510
10935,11287,270
10940,10625.1,590
10945,11808.6,620
10950,11798.4,330
10955,11523,260
10960,10632.8,570
10965,11012.4,432.5
10970,11699.7,750
10975,11084,320
10980,11736.7,740
10985,11002.3,310
10990,11829.3,380
10995,10995.1,570
11000,11183.6,560
11005,11146.2,600
11010,10674.1,350
11015,11799.3,480
11020,11664.1,210
11025,12272,462.5
11030,11357.5,692.5
11035,11678.9,342.5
11040,12451.8,620
11045,11680.9,500
11050,11826,280
11055,12093.2,380
11060,11252.2,380
11065,12119,420
11070,12335.7,360
11075,11086.6,540
11080,11725.5,370
11085,10675,440
11090,11643.6,320
11095,11385.1,440
11100,12216.1,330
11105,11977.3,520
11110,11482.7,332.5
11115,11114.4,620
11120,11334,420
11125,11946.4,492.5
11130,12297.3,440
11135,11888.7,200
11140,11226.7,410
11145,11162.5,350
11150,11606,440
11155,10541.1,172.5
11160,10980.5,680
11165,12493.3,270
11170,12052.7,352.5
11175,12025.3,402.5
11180,11254.5,250
11185,11070.7,630
11190,12273.6,610
11195,11746.8,590
11200,11142.7,580
11205,11198.3,532.5
11210,12192.6,320
11215,11634.5,370
11220,10812.3,452.5
11225,10844.2,710
11230,10949.8,230
11235,11986.7,300
11240,11413.8,590
11245,10899.5,620
11250,11161.9,540
11255,11253.3,520
11260,12317.8,470
11265,11865.9,460
11270,10961.5,630
11275,10780.4,352.5
11280,12063.1,330
11285,10843.5,610
11290,10951.7,500
11295,11769.7,410
11300,11057.5,480
11305,11152.8,600
11310,12754.3,680
11315,12270.3,542.5
11320,10944.4,460
11325,11061.7,250
11330,11062.1,540
11335,11863.3,532.7
11340,11286.6,510
11345,11007,212.7
11350,11670.1,512.7
11355,12158,650
11360,11318,322.7
11365,10965.5,250
11370,10945.9,252.7
11375,11151.8,402.7
11380,11328.5,592.7
11385,12489.2,640
11390,11415.3,692.7
11395,11028.2,450
11400,10784.9,530
11405,10825.3,542.7
11410,10796,432.5
11415,12132.6,450
11420,11026,360
11425,11755,550
11430,11597.8,592.5
11435,11641,452.7
11440,11206,442.7
11445,11183.6,502.5
11450,10705.9,570
11455,10716.9,552.7
11460,11620.8,660
11465,11229,350
11470,13000,472.5
11475,10848.3,540
11480,11221.8,310
11485,11450.1,640
11490,12063.6,830
11495,11412.5,460
11500,10862.4,550
11505,10986.8,692.5
11510,10895.2,340
11515,11531.3,660
11520,11807.7,492.7
11525,11451,452.7
11530,11850.4,402.7
11535,10755,590
11540,10888.9,490
11545,12028.8,400
11550,11414.3,520
11555,11423.5,450
11560,10953.2,550
11565,11263.4,590
11570,12119.1,640
11575,11984.7,342.5
11580,11740.8,592.5
11585,11452,590
11590,11058.3,650
11595,11353.3,372.5
11600,11525.9,352.5
11605,11079.3,392.7
11610,12249.7,622.7
11615,11215.5,610
11620,12027.8,570
11625,11461.5,640
11630,10871.7,510
11635,10904.5,630
11640,11055.8,442.5
11645,11393.7,342.5
11650,10810.5,350
11655,11066.8,670
11660,11264.2,542.7
11665,11514.3,292.7
11670,11720.6,312.5
11675,11953.7,542.5
11680,11191,482.5
11685,10633.5,610
11690,10842.5,480
11695,12164.9,530
11700,11465,512.5
11705,11284.4,530
11710,10807.6,550
11715,12075.3,292.7
11720,11724.1,530
11725,10986.8,660
11730,11832.5,400
11735,10588.1,530
11740,10672.3,410
11745,11247.3,740
11750,11062.5,500
11755,11970.3,290
11760,11027.8,520
11765,11853.8,442.5
11770,10665.3,510
11775,11422.9,450
11780,10952.4,452.7
11785,11644.7,502.5
11790,11780.9,270
11795,10826.1,480
11800,10774.2,620
11805,11040.2,500
11810,11475.1,462.7
11815,10672.5,530
11820,10951.5,442.7
11825,10933.9,330
11830,11037,380
11835,11258.6,652.7
11840,11079.3,622.7
11845,10775.3,400
11850,11894.9,460
11855,11149.5,650
11860,11706.2,450
11865,11096.9,640
11870,10815.6,630
11875,10872.6,690
11880,10756.5,430
11885,11251.4,500
11890,11076.4,780
11895,10787.4,642.5
11900,11186.7,720
11905,11146.9,472.5
11910,11610.1,480
11915,11549.8,470
11920,11134.5,652.7
11925,11949.6,660
11930,10769.5,490
11935,10809.1,480
11940,10839.7,640
11945,13000,702.7
11950,11902.6,322.7
11955,10983.2,402.7
11960,11422.9,570
11965,11698.5,620
11970,11563.9,492.7
11975,11415.9,642.5
11980,10899,650
11985,11365.1,670
11990,11066.8,580
11995,12226.3,582.5
12000,11263.9,452.7
12005,10699.7,422.5
12010,11106.8,740
12015,10621.9,590
12020,11191.7,462.5
12025,11122.2,592.5
12030,10668.6,550
12035,10685.1,470
12040,11379.7,450
12045,11197.9,560
12050,10875.1,320
12055,12026.8,560
12060,12740.8,400
12065,11989.6,660
12070,12317,552.7
12075,11117.7,520
12080,12055.8,660
12085,11089.4,740
12090,11755.3,342.7
12095,11049.7,692.7
12100,11772.2,592.5
12105,11905.6,232.5
12110,11935.8,490
12115,10554.2,512.7
12120,10959.7,572.7
12125,11102.4,470
12130,10981,740
12135,11393.4,540
12140,12522.8,260
12145,12060.8,710
12150,10650.5,730
12155,11741.4,572.7
12160,11107.1,640
12165,11417.1,400
12170,11894.1,752.7
12175,12307.4,590
12180,11331.3,380
12185,10807.6,522.7
12190,12954.7,630
12195,11252.8,732.7
12200,11314.9,610
12205,11103.3,412.7
12210,10738.2,690
12215,11137.6,492.7
12220,10915.1,530
12225,11675.3,650
12230,11108.6,670
12235,10835.1,740
12240,10917.2,612.5
12245,11209.2,490
12250,11204,490
12255,10830.5,670
12260,11170.9,272.5
12265,11036.1,700
12270,10537.7,560
12275,10700.5,602.7
12280,11537.4,512.7
12285,10891.2,480
12290,10830.2,510
12295,10854.3,722.5
12300,10917.6,390
12305,11237.4,682.7
12310,11404.5,650
12315,10757.4,382.5
12320,11713.7,512.5
12325,11246.7,610
12330,11539.7,502.7
12335,11552.6,600
12340,11404.2,380
12345,11332.8,460
12350,11544.3,490
12355,12219.1,350
12360,11550.4,572.5
12365,10964.1,642.5
12370,12475.1,680
12375,10979.4,730
12380,10924.9,430
12385,11224.8,690
12390,11258.8,620
12395,10837.1,410
12400,10506.1,640
12405,11326.5,692.7
12410,11771.3,592.5
12415,10653.2,740
12420,11924.6,430
12425,11184.7,532.7
12430,11250.2,540
12435,12067.9,530
12440,11907.3,392.5
12445,10964.2,430
12450,12218.9,600
12455,11182.7,540
12460,11269.6,460
12465,11559.1,640
12470,11581.1,700
12475,11797.6,520
12480,10887.7,540
12485,10756.6,522.7
12490,11338.4,422.5
12495,11119,352.7
12500,11141.9,610
12505,11529.2,570
12510,12258.2,520
12515,11332.4,560
12520,12262.1,352.5
12525,11304.5,752.7
12530,10831.5,510
12535,11446.6,470
12540,10903.9,420
12545,12017.7,400
12550,11107.3,432.5
12555,11238.1,652.5
12560,11037.2,450
12565,10846.4,490
12570,11556.1,640
12575,10888,510
12580,11433.3,522.7
12585,11539,660
12590,10847.2,600
12595,10723.3,630
12600,11755.3,570
12605,11826.5,700
12610,10847.1,432.5
12615,11722.8,490
12620,11127.6,592.5
12625,10616.5,520
12630,11249.5,340
12635,11827.6,580
12640,11045.2,652.5
12645,10862,392.7
12650,11266.7,542.5
12655,11069.9,500
12660,11029.7,710
12665,11600.8,500
12670,10877.2,530
12675,11109.8,460
12680,11046.8,450
12685,11918.1,782.7
12690,11350.4,542.5
12695,11059.5,530
12700,12515.3,492.5
12705,11158.7,390
12710,11213.8,310
12715,11378.8,512.7
12720,10888.1,612.5
12725,11132.3,340
12730,11482.5,490
12735,11542.6,410
12740,11452.8,580
12745,11033.9,450
12750,11272,700
12755,10802.6,462.7
12760,11077,492.5
12765,11652.4,582.5
12770,10761.8,582.7
12775,10823.3,520
12780,11584.2,370
12785,10837,682.7
12790,11385,622.7
12795,11261.8,550
12800,12106.1,490
12805,10619.2,392.5
12810,12430.3,380
12815,11632.6,482.7
12820,11512.2,642.5
12825,13000,410
12830,10742.6,580
12835,10865.1,532.5
12840,10948,562.5
12845,11673.7,570
12850,10753,482.5
12855,11872.3,350
12860,11034.2,360
12865,10926.7,532.5
12870,12307.6,380
12875,10863,532.7
12880,12213.9,532.5
12885,11317.8,520
12890,11384.7,462.5
12895,10981.6,470
12900,12887.3,432.7
12905,10814.4,470
12910,11018.3,670
12915,11033.9,512.7
12920,11374.4,510
12925,11412.5,350
12930,11377.7,600
12935,10786.2,660
12940,11286.7,562.5
12945,12582.6,550
12950,10703.1,382.5
12955,10722.6,560
12960,10716.1,580
12965,11551.6,602.5
12970,10715.9,370
12975,11157.9,632.7
12980,11430.7,322.7
12985,11630.5,480
12990,11483,480
12995,10664.8,392.5
13000,10883.6,642.7
13005,10819.9,492.5
13010,10944.7,442.7
13015,11617.2,630
13020,11260.2,530
13025,12298.2,460
13030,11622.4,442.5
13035,11509.3,370
13040,11963.8,672.7
13045,11673.1,570
13050,11088.9,522.5
13055,11153.7,512.5
13060,10815.5,342.5
13065,10972.1,522.7
13070,11029.1,500
13075,10610.4,630
13080,11690.9,400
13085,10890.5,392.5
13090,11117.6,302.5
13095,11036.1,560
13100,10909.5,550
13105,11165.1,590
13110,12076.2,550
13115,10790.3,322.7
13120,11267.1,560
13125,10873.1,650
13130,12005.1,522.7
13135,11386.7,810
13140,11382.5,392.7
13145,11708.5,590
13150,11586.2,640
13155,10759.3,350
13160,10731.5,590
13165,11204.2,530
13170,10697.1,550
13175,12508.3,400
13180,11698.1,442.7
13185,10761.5,410
13190,10910.1,522.5
13195,11115.3,640
13200,11225.4,490
13205,10946.5,530
13210,10738.8,342.5
13215,10856.7,590
13220,12248.5,490
13225,10641,680
13230,11855.1,522.5
13235,11782.3,662.7
13240,10841.4,532.5
13245,12497.5,460
13250,11007.9,490
13255,11238.1,350
13260,11235.5,352.7
13265,11720.8,422.5
13270,11392.1,382.5
13275,11387.5,502.5
13280,11087.6,532.5
13285,11213.6,310
13290,11383.4,402.5
13295,10827.6,630
13300,11047.9,370
13305,11834.1,572.5
13310,11250.1,410
13315,11087.5,400
13320,11931.4,760
13325,11718.2,500
13330,10891.5,612.7
13335,10991.8,652.7
13340,11214.1,550
13345,11683.1,592.7
13350,10891.2,400
13355,11083.5,582.7
13360,10856.6,422.7
13365,10612.5,350
13370,11246.2,510
13375,11797.5,492.7
13380,11703.7,342.5
