ValueIteration,O-track,in situ restart on crash.,training,0,13000,7961
ValueIteration,O-track,in situ restart on crash.,training,5,13000,7868
ValueIteration,O-track,in situ restart on crash.,training,10,2639,1581
ValueIteration,O-track,in situ restart on crash.,training,15,13000,7875
ValueIteration,O-track,in situ restart on crash.,training,20,13000,7838
ValueIteration,O-track,in situ restart on crash.,training,25,13000,8046
ValueIteration,O-track,in situ restart on crash.,training,30,13000,7935
ValueIteration,O-track,in situ restart on crash.,training,35,13000,8006
ValueIteration,O-track,in situ restart on crash.,training,40,13000,8029
ValueIteration,O-track,in situ restart on crash.,training,45,13000,7985
ValueIteration,O-track,in situ restart on crash.,training,50,13000,7985
ValueIteration,O-track,in situ restart on crash.,training,55,13000,7795
ValueIteration,O-track,in situ restart on crash.,training,60,13000,7836
ValueIteration,O-track,in situ restart on crash.,training,65,13000,7929
ValueIteration,O-track,in situ restart on crash.,training,70,13000,7921
ValueIteration,O-track,in situ restart on crash.,training,75,13000,7844
ValueIteration,O-track,in situ restart on crash.,training,80,13000,7799
ValueIteration,O-track,in situ restart on crash.,training,85,13000,7817
ValueIteration,O-track,in situ restart on crash.,training,90,13000,7782
ValueIteration,O-track,in situ restart on crash.,training,95,13000,7853
ValueIteration,O-track,in situ restart on crash.,training,100,13000,7932
ValueIteration,O-track,in situ restart on crash.,training,105,13000,7816
ValueIteration,O-track,in situ restart on crash.,training,110,13000,7904
ValueIteration,O-track,in situ restart on crash.,training,115,13000,7686
ValueIteration,O-track,in situ restart on crash.,training,120,13000,7810
ValueIteration,O-track,in situ restart on crash.,training,125,13000,7884
ValueIteration,O-track,in situ restart on crash.,training,130,13000,7935
ValueIteration,O-track,in situ restart on crash.,training,135,13000,7815
ValueIteration,O-track,in situ restart on crash.,training,140,13000,7800
ValueIteration,O-track,in situ restart on crash.,training,145,13000,7863
ValueIteration,O-track,in situ restart on crash.,training,150,13000,7898
ValueIteration,O-track,in situ restart on crash.,training,155,13000,7895
ValueIteration,O-track,in situ restart on crash.,training,160,13000,7827
ValueIteration,O-track,in situ restart on crash.,training,165,13000,7852
