ValueIteration,R-track,in situ restart on crash.,training,0,13000,7890
ValueIteration,R-track,in situ restart on crash.,training,5,13000,8025
ValueIteration,R-track,in situ restart on crash.,training,10,13000,7849
ValueIteration,R-track,in situ restart on crash.,training,15,13000,7952
ValueIteration,R-track,in situ restart on crash.,training,20,12130,7549
ValueIteration,R-track,in situ restart on crash.,training,25,9625,6390
ValueIteration,R-track,in situ restart on crash.,training,30,11449,7156
ValueIteration,R-track,in situ restart on crash.,training,35,13000,7809
ValueIteration,R-track,in situ restart on crash.,training,40,5279,3529
ValueIteration,R-track,in situ restart on crash.,training,45,8674,5294
ValueIteration,R-track,in situ restart on crash.,training,50,5696,3519
ValueIteration,R-track,in situ restart on crash.,training,55,5444,3284
ValueIteration,R-track,in situ restart on crash.,training,60,13000,7787
ValueIteration,R-track,in situ restart on crash.,training,65,13000,8030
ValueIteration,R-track,in situ restart on crash.,training,70,13000,7880
ValueIteration,R-track,in situ restart on crash.,training,75,13000,7873
ValueIteration,R-track,in situ restart on crash.,training,80,13000,8141
ValueIteration,R-track,in situ restart on crash.,training,85,2746,1772
ValueIteration,R-track,in situ restart on crash.,training,90,12351,7743
ValueIteration,R-track,in situ restart on crash.,training,95,13000,7880
ValueIteration,R-track,in situ restart on crash.,training,100,797,473
ValueIteration,R-track,in situ restart on crash.,training,105,13000,7838
ValueIteration,R-track,in situ restart on crash.,training,110,13000,8206
ValueIteration,R-track,in situ restart on crash.,training,115,13000,7975
ValueIteration,R-track,in situ restart on crash.,training,120,10135,6164
ValueIteration,R-track,in situ restart on crash.,training,125,7238,4598
ValueIteration,R-track,in situ restart on crash.,training,130,13000,7946
ValueIteration,R-track,in situ restart on crash.,training,135,10571,6456
ValueIteration,R-track,in situ restart on crash.,training,140,2240,1544
ValueIteration,R-track,in situ restart on crash.,training,145,13000,8099
ValueIteration,R-track,in situ restart on crash.,training,150,4967,3286
ValueIteration,R-track,in situ restart on crash.,training,155,13000,8011
ValueIteration,R-track,in situ restart on crash.,training,160,9567,6462
ValueIteration,R-track,in situ restart on crash.,training,165,13000,7703
ValueIteration,R-track,in situ restart on crash.,training,170,1092,663
ValueIteration,R-track,in situ restart on crash.,training,175,5285,3225
ValueIteration,R-track,in situ restart on crash.,training,180,6421,4178
ValueIteration,R-track,in situ restart on crash.,training,185,12002,7317
ValueIteration,R-track,in situ restart on crash.,training,190,2458,1552
ValueIteration,R-track,in situ restart on crash.,training,195,13000,7856
ValueIteration,R-track,in situ restart on crash.,training,200,13000,8426
ValueIteration,R-track,in situ restart on crash.,training,205,8266,5160
ValueIteration,R-track,in situ restart on crash.,training,210,13000,7872
ValueIteration,R-track,in situ restart on crash.,training,215,408,246
ValueIteration,R-track,in situ restart on crash.,training,220,10781,6528
ValueIteration,R-track,in situ restart on crash.,training,225,13000,7893
ValueIteration,R-track,in situ restart on crash.,training,230,4276,2956
ValueIteration,R-track,in situ restart on crash.,training,235,11663,7395
ValueIteration,R-track,in situ restart on crash.,training,240,11485,7252
ValueIteration,R-track,in situ restart on crash.,training,245,10733,6449
ValueIteration,R-track,in situ restart on crash.,training,250,4110,2683
ValueIteration,R-track,in situ restart on crash.,training,255,13000,7779
ValueIteration,R-track,in situ restart on crash.,training,260,5988,3705
ValueIteration,R-track,in situ restart on crash.,training,265,3116,1841
ValueIteration,R-track,in situ restart on crash.,training,270,13000,7881
ValueIteration,R-track,in situ restart on crash.,training,275,13000,7950
ValueIteration,R-track,in situ restart on crash.,training,280,5660,3426
ValueIteration,R-track,in situ restart on crash.,training,285,13000,7923
ValueIteration,R-track,in situ restart on crash.,training,290,11315,6942
ValueIteration,R-track,in situ restart on crash.,training,295,8133,5022
ValueIteration,R-track,in situ restart on crash.,training,300,5300,3522
ValueIteration,R-track,in situ restart on crash.,training,305,13000,7876
ValueIteration,R-track,in situ restart on crash.,training,310,12720,8353
ValueIteration,R-track,in situ restart on crash.,training,315,13000,7923
ValueIteration,R-track,in situ restart on crash.,training,320,821,520
ValueIteration,R-track,in situ restart on crash.,training,325,11154,6889
ValueIteration,R-track,in situ restart on crash.,training,330,13000,7919
ValueIteration,R-track,in situ restart on crash.,training,335,2065,1254
ValueIteration,R-track,in situ restart on crash.,training,340,8540,5299
ValueIteration,R-track,in situ restart on crash.,training,345,13000,7884
ValueIteration,R-track,in situ restart on crash.,training,350,13000,7856
ValueIteration,R-track,in situ restart on crash.,training,355,6815,4407
ValueIteration,R-track,in situ restart on crash.,training,360,1386,927
ValueIteration,R-track,in situ restart on crash.,training,365,6744,4156
ValueIteration,R-track,in situ restart on crash.,training,370,12019,7189
ValueIteration,R-track,in situ restart on crash.,training,375,9660,5850
ValueIteration,R-track,in situ restart on crash.,training,380,13000,7810
ValueIteration,R-track,in situ restart on crash.,training,385,1835,1260
ValueIteration,R-track,in situ restart on crash.,training,390,6208,3722
ValueIteration,R-track,in situ restart on crash.,training,395,6815,4178
ValueIteration,R-track,in situ restart on crash.,training,400,13000,7743
ValueIteration,R-track,in situ restart on crash.,training,405,13000,7835
ValueIteration,R-track,in situ restart on crash.,training,410,6033,4032
ValueIteration,R-track,in situ restart on crash.,training,415,9929,6168
ValueIteration,R-track,in situ restart on crash.,training,420,13000,7954
ValueIteration,R-track,in situ restart on crash.,training,425,5843,3638
ValueIteration,R-track,in situ restart on crash.,training,430,13000,7916
ValueIteration,R-track,in situ restart on crash.,training,435,6780,4131
ValueIteration,R-track,in situ restart on crash.,training,440,13000,7952
ValueIteration,R-track,in situ restart on crash.,training,445,9357,6088
