0,13000,7942
5,13000,7849
10,13000,7864
15,2953,1875
20,13000,8007
25,13000,7864
30,13000,7901
35,13000,7888
40,13000,7770
45,10994,6927
50,13000,7799
55,13000,7854
60,1965,1274
65,11929,7535
70,13000,7804
75,13000,7821
80,13000,7859
85,3255,2042
90,13000,7900
95,11738,7209
100,13000,7695
105,6098,4065
110,13000,7908
115,13000,8036
120,6760,4094
125,12727,7881
130,13000,7920
135,12787,8165
140,13000,7821
145,536,327
150,13000,7884
155,9637,6066
160,9504,5955
165,13000,7804
170,13000,7893
175,6330,4298
180,7096,4395
185,13000,7810
190,13000,7876
195,13000,7980
200,1176,812
205,4284,2747
210,1915,1149
215,3246,1997
220,5376,3428
225,12312,7515
230,10923,6763
235,7335,4491
240,13000,7914
245,5608,3842
250,2143,1404
255,1876,1128
260,8148,5007
265,13000,7851
270,13000,7940
275,13000,8025
280,1341,877
285,6132,3863
290,13000,7958
295,13000,7933
300,13000,8026
305,5511,3305
310,13000,7809
315,13000,7792
320,13000,7975
325,9199,5533
330,13000,8008
335,13000,7931
340,13000,7901
345,13000,7802
350,1638,1117
355,13000,7885
360,3385,2106
365,13000,7899
370,13000,7777
375,13000,7890
380,13000,7889
385,13000,8022
390,8253,5047
395,4753,2918
400,13000,7770
405,7450,4571
410,13000,7891
415,1959,1269
420,1100,633
425,13000,7881
430,4027,2474
435,2801,1724
440,6212,3878
445,12828,8373
450,13000,7740
455,13000,7780
460,13000,7974
465,13000,7986
470,13000,7735
475,13000,7911
480,13000,7905
485,6411,3954
490,8636,5599
495,13000,8078
500,13000,7813
505,13000,7841
510,9575,6053
515,13000,7933
520,13000,7847
525,1930,1256
530,13000,7970
535,9654,5965
540,13000,7859
545,11343,6975
550,13000,7922
555,3277,1964
560,8876,5408
565,1850,1301
570,13000,8300
575,13000,7898
580,6194,3672
585,12626,8444
590,9303,5680
595,13000,8136
600,13000,7889
605,2259,1369
610,11634,7288
615,5044,3245
620,2824,1828
625,13000,7863
630,1331,919
635,8014,5052
640,6552,4155
645,13000,7800
650,5369,3252
655,13000,7935
660,12894,8076
665,13000,7971
670,1314,793
675,13000,7782
680,9067,5602
685,2769,1737
690,13000,7813
695,13000,7916
700,13000,7866
705,13000,7853
710,13000,7746
715,4903,3103
720,1996,1279
725,13000,7778
730,7317,4440
735,13000,7696
740,3838,2338
745,10817,6670
750,4249,2589
755,13000,7962
760,13000,7817
765,2185,1401
770,1983,1299
775,13000,7821
780,13000,7858
785,13000,7866
790,9333,5771
795,2851,1758
800,13000,7886
805,13000,7752
810,13000,7917
815,7307,4591
820,6373,3847
825,10637,7279
830,10218,6221
835,13000,7928
840,1585,1023
845,13000,8014
850,13000,7932
855,13000,7773
860,1817,1095
865,309,185
870,3571,2391
875,1094,643
880,13000,7823
885,13000,7698
890,13000,7785
895,13000,7761
900,2916,1927
905,10025,6053
910,3780,2181
915,7944,4917
920,13000,7858
925,13000,7912
930,13000,7723
935,12119,7251
940,5483,3580
945,11663,7092
950,13000,7945
955,1989,1190
960,6086,3705
965,5428,3469
970,13000,7862
975,13000,7736
980,3797,2317
985,3065,1866
990,3595,2149
995,12756,8139
1000,1004,576
1005,13000,7916
1010,12812,7747
1015,13000,7808
1020,1102,729
1025,11149,6936
1030,5865,3669
1035,13000,7641
1040,13000,8277
1045,9366,5714
1050,6773,4324
1055,12779,7711
1060,5026,3468
1065,11208,6723
1070,13000,7827
1075,3148,1915
1080,1701,1058
1085,13000,8003
1090,3188,2002
1095,12500,7563
1100,4865,3074
1105,3263,2093
1110,13000,7845
1115,13000,8315
1120,13000,7681
1125,12766,7662
1130,13000,7836
1135,13000,7780
1140,8917,5265
1145,6041,4183
1150,8551,5291
1155,2680,1791
1160,13000,7899
1165,13000,7750
1170,2588,1582
1175,13000,7754
1180,13000,8098
1185,13000,7828
1190,13000,7892
1195,13000,7860
1200,13000,7866
1205,7660,4675
1210,11471,7049
1215,13000,7828
1220,3347,1958
1225,8720,5502
1230,5717,3541
1235,13000,7799
1240,13000,7898
1245,13000,7768
1250,11502,7109
1255,13000,7950
1260,6663,4114
1265,13000,7911
1270,13000,7872
1275,13000,8038
1280,13000,7781
1285,10268,6251
1290,13000,7918
1295,13000,7703
1300,5958,3688
1305,13000,8101
1310,13000,7980
1315,13000,7708
1320,13000,7953
1325,2425,1402
1330,10640,6486
1335,13000,7930
1340,7862,4874
1345,2348,1456
1350,4131,2501
1355,5551,3317
1360,13000,8047
1365,3983,2481
1370,2731,1831
1375,13000,7941
1380,13000,7842
1385,13000,7866
1390,1391,821
1395,7350,4553
1400,13000,8040
1405,4767,2849
1410,7607,4766
1415,4648,2995
1420,13000,7898
1425,13000,7941
1430,13000,8003
1435,13000,7813
1440,5873,3589
1445,13000,7863
1450,512,334
1455,13000,7883
1460,1846,1109
1465,13000,7997
1470,13000,7839
1475,1305,792
1480,5421,3815
1485,13000,8032
1490,13000,7776
1495,1401,852
1500,13000,7812
1505,13000,7872
1510,13000,7789
1515,13000,7828
1520,4926,3426
1525,4282,2603
1530,13000,7726
1535,7828,4780
1540,13000,7921
1545,6904,4350
1550,13000,7846
1555,3952,2416
1560,13000,7926
1565,7759,4711
1570,13000,7797
1575,6955,4186
1580,10530,6522
1585,12817,7768
1590,5095,3107
1595,13000,7876
1600,5986,3522
1605,1557,999
1610,13000,7781
1615,2459,1517
1620,13000,7717
1625,13000,7724
1630,12165,7826
1635,13000,7847
1640,13000,7927
1645,4558,2771
1650,13000,7842
1655,1604,1008
1660,13000,7910
1665,13000,8182
1670,9935,6086
1675,13000,7780
1680,4612,3034
1685,13000,7698
1690,6610,4323
1695,10998,7020
1700,13000,7866
1705,7808,4673
1710,2746,1685
1715,13000,8012
1720,5941,3623
1725,2207,1426
1730,13000,7837
1735,7432,4545
1740,1239,833
1745,6416,3993
1750,13000,7747
1755,5052,3078
1760,13000,7902
1765,12287,7414
1770,13000,7777
1775,5619,3471
1780,12806,8030
1785,13000,7862
1790,5009,3009
1795,13000,7789
1800,13000,7831
1805,13000,7945
1810,5865,3562
1815,13000,7888
1820,13000,7805
1825,13000,7946
1830,10480,6313
1835,11865,7303
1840,2195,1414
1845,13000,8039
1850,7289,4496
1855,5282,3239
1860,7596,4805
1865,8055,4884
1870,845,536
1875,13000,7772
1880,13000,7876
1885,5433,3365
1890,1008,657
1895,4960,3046
1900,2290,1501
1905,13000,7782
1910,13000,7848
1915,3774,2253
1920,7811,5169
1925,10726,6696
1930,11675,6915
1935,13000,7817
1940,3443,2077
1945,13000,7790
