ValueIteration,R-track,in situ restart on crash.,training,0,8835,5500
ValueIteration,R-track,in situ restart on crash.,training,5,1697,1084
ValueIteration,R-track,in situ restart on crash.,training,10,13000,7869
ValueIteration,R-track,in situ restart on crash.,training,15,13000,7920
ValueIteration,R-track,in situ restart on crash.,training,20,8075,5199
ValueIteration,R-track,in situ restart on crash.,training,25,4789,2909
ValueIteration,R-track,in situ restart on crash.,training,30,13000,7789
ValueIteration,R-track,in situ restart on crash.,training,35,13000,7925
ValueIteration,R-track,in situ restart on crash.,training,40,2879,1852
ValueIteration,R-track,in situ restart on crash.,training,45,10664,6454
ValueIteration,R-track,in situ restart on crash.,training,50,13000,7859
ValueIteration,R-track,in situ restart on crash.,training,55,13000,7893
ValueIteration,R-track,in situ restart on crash.,training,60,10232,6371
ValueIteration,R-track,in situ restart on crash.,training,65,13000,7975
ValueIteration,R-track,in situ restart on crash.,training,70,13000,8109
ValueIteration,R-track,in situ restart on crash.,training,75,12388,7742
ValueIteration,R-track,in situ restart on crash.,training,80,11637,7162
ValueIteration,R-track,in situ restart on crash.,training,85,13000,8058
ValueIteration,R-track,in situ restart on crash.,training,90,13000,7811
ValueIteration,R-track,in situ restart on crash.,training,95,833,520
ValueIteration,R-track,in situ restart on crash.,training,100,4243,2650
ValueIteration,R-track,in situ restart on crash.,training,105,13000,7896
ValueIteration,R-track,in situ restart on crash.,training,110,9054,6113
ValueIteration,R-track,in situ restart on crash.,training,115,12364,7593
ValueIteration,R-track,in situ restart on crash.,training,120,13000,7897
ValueIteration,R-track,in situ restart on crash.,training,125,13000,7902
ValueIteration,R-track,in situ restart on crash.,training,130,8388,5189
ValueIteration,R-track,in situ restart on crash.,training,135,13000,7889
ValueIteration,R-track,in situ restart on crash.,training,140,3453,2333
ValueIteration,R-track,in situ restart on crash.,training,145,10898,6808
ValueIteration,R-track,in situ restart on crash.,training,150,11284,6958
ValueIteration,R-track,in situ restart on crash.,training,155,13000,7772
ValueIteration,R-track,in situ restart on crash.,training,160,6222,3800
ValueIteration,R-track,in situ restart on crash.,training,165,13000,7956
ValueIteration,R-track,in situ restart on crash.,training,170,10460,6320
ValueIteration,R-track,in situ restart on crash.,training,175,13000,7988
ValueIteration,R-track,in situ restart on crash.,training,180,13000,7873
ValueIteration,R-track,in situ restart on crash.,training,185,5063,3080
ValueIteration,R-track,in situ restart on crash.,training,190,13000,8026
ValueIteration,R-track,in situ restart on crash.,training,195,7829,4765
ValueIteration,R-track,in situ restart on crash.,training,200,13000,7726
ValueIteration,R-track,in situ restart on crash.,training,205,3955,2692
ValueIteration,R-track,in situ restart on crash.,training,210,8544,5359
ValueIteration,R-track,in situ restart on crash.,training,215,13000,7794
ValueIteration,R-track,in situ restart on crash.,training,220,4568,2994
ValueIteration,R-track,in situ restart on crash.,training,225,13000,7843
ValueIteration,R-track,in situ restart on crash.,training,230,13000,7887
ValueIteration,R-track,in situ restart on crash.,training,235,13000,7970
ValueIteration,R-track,in situ restart on crash.,training,240,13000,7791
ValueIteration,R-track,in situ restart on crash.,training,245,13000,7868
ValueIteration,R-track,in situ restart on crash.,training,250,7470,4512
ValueIteration,R-track,in situ restart on crash.,training,255,1545,955
ValueIteration,R-track,in situ restart on crash.,training,260,4247,2541
ValueIteration,R-track,in situ restart on crash.,training,265,9216,5670
ValueIteration,R-track,in situ restart on crash.,training,270,9193,5846
ValueIteration,R-track,in situ restart on crash.,training,275,13000,8065
ValueIteration,R-track,in situ restart on crash.,training,280,11305,6870
ValueIteration,R-track,in situ restart on crash.,training,285,9054,5760
ValueIteration,R-track,in situ restart on crash.,training,290,10262,6213
ValueIteration,R-track,in situ restart on crash.,training,295,13000,7830
