ValueIteration,L-track,in situ restart on crash.,training,0,519,286
ValueIteration,L-track,in situ restart on crash.,training,5,1556,911
ValueIteration,L-track,in situ restart on crash.,training,10,172,86
ValueIteration,L-track,in situ restart on crash.,training,15,221,128
ValueIteration,L-track,in situ restart on crash.,training,20,650,375
ValueIteration,L-track,in situ restart on crash.,training,25,75,31
ValueIteration,L-track,in situ restart on crash.,training,30,76,43
ValueIteration,L-track,in situ restart on crash.,training,35,2001,1178
ValueIteration,L-track,in situ restart on crash.,training,40,319,180
ValueIteration,L-track,in situ restart on crash.,training,45,130,65
ValueIteration,L-track,in situ restart on crash.,training,50,128,60
ValueIteration,L-track,in situ restart on crash.,training,55,385,205
ValueIteration,L-track,in situ restart on crash.,training,60,282,146
ValueIteration,L-track,in situ restart on crash.,training,65,220,100
ValueIteration,L-track,in situ restart on crash.,training,70,405,214
ValueIteration,L-track,in situ restart on crash.,training,75,409,259
ValueIteration,L-track,in situ restart on crash.,training,80,264,170
ValueIteration,L-track,in situ restart on crash.,training,85,516,287
ValueIteration,L-track,in situ restart on crash.,training,90,141,63
ValueIteration,L-track,in situ restart on crash.,training,95,77,49
ValueIteration,L-track,in situ restart on crash.,training,100,601,398
ValueIteration,L-track,in situ restart on crash.,training,105,933,496
ValueIteration,L-track,in situ restart on crash.,training,110,142,76
ValueIteration,L-track,in situ restart on crash.,training,115,327,175
ValueIteration,L-track,in situ restart on crash.,training,120,831,467
ValueIteration,L-track,in situ restart on crash.,training,125,731,412
ValueIteration,L-track,in situ restart on crash.,training,130,320,178
ValueIteration,L-track,in situ restart on crash.,training,135,258,151
ValueIteration,L-track,in situ restart on crash.,training,140,212,139
ValueIteration,L-track,in situ restart on crash.,training,145,297,159
ValueIteration,L-track,in situ restart on crash.,training,150,616,323
ValueIteration,L-track,in situ restart on crash.,training,155,290,161
ValueIteration,L-track,in situ restart on crash.,training,160,1484,852
ValueIteration,L-track,in situ restart on crash.,training,165,259,125
ValueIteration,L-track,in situ restart on crash.,training,170,240,142
ValueIteration,L-track,in situ restart on crash.,training,175,117,55
ValueIteration,L-track,in situ restart on crash.,training,180,405,212
ValueIteration,L-track,in situ restart on crash.,training,185,507,292
ValueIteration,L-track,in situ restart on crash.,training,190,792,511
ValueIteration,L-track,in situ restart on crash.,training,195,360,194
ValueIteration,L-track,in situ restart on crash.,training,200,395,253
ValueIteration,L-track,in situ restart on crash.,training,205,597,325
ValueIteration,L-track,in situ restart on crash.,training,210,108,59
ValueIteration,L-track,in situ restart on crash.,training,215,800,445
ValueIteration,L-track,in situ restart on crash.,training,220,546,328
ValueIteration,L-track,in situ restart on crash.,training,225,363,216
ValueIteration,L-track,in situ restart on crash.,training,230,91,51
ValueIteration,L-track,in situ restart on crash.,training,235,105,55
ValueIteration,L-track,in situ restart on crash.,training,240,119,59
ValueIteration,L-track,in situ restart on crash.,training,245,470,260
ValueIteration,L-track,in situ restart on crash.,training,250,139,83
ValueIteration,L-track,in situ restart on crash.,training,255,294,165
ValueIteration,L-track,in situ restart on crash.,training,260,408,220
ValueIteration,L-track,in situ restart on crash.,training,265,153,78
ValueIteration,L-track,in situ restart on crash.,training,270,45,23
ValueIteration,L-track,in situ restart on crash.,training,275,524,346
ValueIteration,L-track,in situ restart on crash.,training,280,448,270
ValueIteration,L-track,in situ restart on crash.,training,285,648,423
ValueIteration,L-track,in situ restart on crash.,training,290,159,81
ValueIteration,L-track,in situ restart on crash.,training,295,495,319
ValueIteration,L-track,in situ restart on crash.,training,300,137,71
ValueIteration,L-track,in situ restart on crash.,training,305,218,110
ValueIteration,L-track,in situ restart on crash.,training,310,143,68
ValueIteration,L-track,in situ restart on crash.,training,315,143,80
ValueIteration,L-track,in situ restart on crash.,training,320,246,146
ValueIteration,L-track,in situ restart on crash.,training,325,156,75
ValueIteration,L-track,in situ restart on crash.,training,330,215,120
ValueIteration,L-track,in situ restart on crash.,training,335,768,420
ValueIteration,L-track,in situ restart on crash.,training,340,371,187
ValueIteration,L-track,in situ restart on crash.,training,345,815,484
ValueIteration,L-track,in situ restart on crash.,training,350,186,96
ValueIteration,L-track,in situ restart on crash.,training,355,178,99
ValueIteration,L-track,in situ restart on crash.,training,360,84,38
ValueIteration,L-track,in situ restart on crash.,training,365,174,113
ValueIteration,L-track,in situ restart on crash.,training,370,106,46
ValueIteration,L-track,in situ restart on crash.,training,375,239,144
ValueIteration,L-track,in situ restart on crash.,training,380,463,248
ValueIteration,L-track,in situ restart on crash.,training,385,228,120
ValueIteration,L-track,in situ restart on crash.,training,390,601,325
ValueIteration,L-track,in situ restart on crash.,training,395,158,85
ValueIteration,L-track,in situ restart on crash.,training,400,536,326
ValueIteration,L-track,in situ restart on crash.,training,405,201,117
ValueIteration,L-track,in situ restart on crash.,training,410,271,152
ValueIteration,L-track,in situ restart on crash.,training,415,710,411
ValueIteration,L-track,in situ restart on crash.,training,420,146,78
ValueIteration,L-track,in situ restart on crash.,training,425,193,119
ValueIteration,L-track,in situ restart on crash.,training,430,303,185
ValueIteration,L-track,in situ restart on crash.,training,435,256,150
ValueIteration,L-track,in situ restart on crash.,training,440,426,234
ValueIteration,L-track,in situ restart on crash.,training,445,461,233
ValueIteration,L-track,in situ restart on crash.,training,450,267,139
ValueIteration,L-track,in situ restart on crash.,training,455,933,520
ValueIteration,L-track,in situ restart on crash.,training,460,828,444
ValueIteration,L-track,in situ restart on crash.,training,465,642,378
ValueIteration,L-track,in situ restart on crash.,training,470,547,307
ValueIteration,L-track,in situ restart on crash.,training,475,78,40
ValueIteration,L-track,in situ restart on crash.,training,480,1490,858
ValueIteration,L-track,in situ restart on crash.,training,485,113,67
ValueIteration,L-track,in situ restart on crash.,training,490,70,33
ValueIteration,L-track,in situ restart on crash.,training,495,366,199
ValueIteration,L-track,in situ restart on crash.,training,500,205,108
ValueIteration,L-track,in situ restart on crash.,training,505,289,146
ValueIteration,L-track,in situ restart on crash.,training,510,75,37
ValueIteration,L-track,in situ restart on crash.,training,515,63,31
ValueIteration,L-track,in situ restart on crash.,training,520,713,410
ValueIteration,L-track,in situ restart on crash.,training,525,691,425
ValueIteration,L-track,in situ restart on crash.,training,530,147,77
ValueIteration,L-track,in situ restart on crash.,training,535,111,63
ValueIteration,L-track,in situ restart on crash.,training,540,1706,1011
ValueIteration,L-track,in situ restart on crash.,training,545,1665,950
ValueIteration,L-track,in situ restart on crash.,training,550,805,427
ValueIteration,L-track,in situ restart on crash.,training,555,434,268
ValueIteration,L-track,in situ restart on crash.,training,560,224,130
ValueIteration,L-track,in situ restart on crash.,training,565,1147,637
ValueIteration,L-track,in situ restart on crash.,training,570,211,126
ValueIteration,L-track,in situ restart on crash.,training,575,429,276
ValueIteration,L-track,in situ restart on crash.,training,580,98,58
ValueIteration,L-track,in situ restart on crash.,training,585,528,296
ValueIteration,L-track,in situ restart on crash.,training,590,284,169
ValueIteration,L-track,in situ restart on crash.,training,595,213,126
ValueIteration,L-track,in situ restart on crash.,training,600,494,288
ValueIteration,L-track,in situ restart on crash.,training,605,585,339
ValueIteration,L-track,in situ restart on crash.,training,610,198,110
ValueIteration,L-track,in situ restart on crash.,training,615,227,138
ValueIteration,L-track,in situ restart on crash.,training,620,249,136
ValueIteration,L-track,in situ restart on crash.,training,625,39,12
ValueIteration,L-track,in situ restart on crash.,training,630,151,82
ValueIteration,L-track,in situ restart on crash.,training,635,476,262
ValueIteration,L-track,in situ restart on crash.,training,640,226,117
ValueIteration,L-track,in situ restart on crash.,training,645,203,110
ValueIteration,L-track,in situ restart on crash.,training,650,239,128
ValueIteration,L-track,in situ restart on crash.,training,655,726,439
ValueIteration,L-track,in situ restart on crash.,training,660,279,170
ValueIteration,L-track,in situ restart on crash.,training,665,521,291
ValueIteration,L-track,in situ restart on crash.,training,670,258,150
