0,13000,7781
5,13000,8046
10,13000,7914
15,13000,7878
20,13000,7941
25,13000,7873
30,13000,7975
35,13000,7969
40,13000,7879
45,13000,7749
50,13000,7828
55,13000,7877
60,13000,7851
65,13000,7862
70,13000,7878
75,13000,7794
80,13000,7797
85,13000,7847
90,13000,7811
95,13000,7978
100,13000,7766
105,13000,7738
110,13000,7804
115,13000,7985
120,13000,7914
125,13000,7868
130,13000,7878
135,13000,7763
140,13000,7895
145,13000,7857
150,13000,7860
155,13000,7834
160,13000,7933
165,13000,7755
170,13000,7784
175,13000,7930
180,13000,7862
185,13000,7772
190,13000,7884
195,13000,7748
200,13000,7867
205,13000,7918
210,13000,7730
215,13000,7815
220,13000,7912
225,13000,7764
230,13000,7838
235,13000,7786
240,13000,7788
245,13000,7834
250,13000,7845
255,13000,7833
260,13000,7877
265,13000,7904
270,13000,7940
275,13000,7685
280,13000,7851
285,13000,7752
290,13000,7816
295,13000,8039
300,13000,7668
305,13000,7882
310,13000,7953
315,13000,7839
320,13000,7884
325,13000,7794
330,13000,7893
335,13000,7855
340,13000,7854
345,13000,7759
350,13000,7770
355,13000,7822
360,13000,7811
365,13000,7809
370,5675,3324
375,13000,7764
380,13000,7874
385,13000,7752
390,13000,7827
395,13000,7694
400,13000,7929
405,13000,7729
410,13000,7664
415,13000,7787
420,13000,7782
425,13000,7820
430,13000,7844
435,13000,7906
440,13000,7815
445,13000,7855
450,5661,3399
455,13000,7735
460,13000,7603
465,13000,7926
470,13000,7801
475,13000,7801
480,13000,7825
485,13000,7740
490,13000,7845
495,13000,7865
500,13000,7899
505,13000,7935
510,13000,7896
515,13000,7867
520,13000,7875
525,13000,7802
530,13000,7735
535,13000,7904
540,13000,7796
545,13000,7670
550,13000,7890
555,13000,7652
560,13000,7982
565,13000,7848
570,13000,7811
575,13000,7780
580,13000,7756
585,13000,7778
590,13000,7906
595,13000,7840
600,13000,8058
605,13000,7702
610,13000,7836
615,13000,7877
620,13000,7835
625,13000,7896
630,13000,7835
635,13000,7730
640,13000,7681
645,13000,7809
650,13000,7741
655,13000,7848
660,13000,7859
665,13000,7960
670,13000,7874
675,13000,7813
680,13000,7672
685,13000,7810
690,13000,7720
695,13000,7732
700,13000,8007
705,13000,7805
710,13000,7754
715,13000,7971
720,13000,7814
725,5472,3236
730,13000,7713
735,13000,7834
740,13000,7889
745,13000,7801
750,13000,7709
755,13000,7800
760,13000,7780
765,13000,7843
770,13000,7693
775,13000,7750
780,13000,7785
785,8110,4777
790,13000,7771
795,13000,7827
800,13000,7839
805,13000,7937
810,5089,3119
815,13000,7858
820,13000,7776
825,13000,7830
830,13000,7749
835,13000,7777
840,13000,7893
845,13000,7843
850,13000,7895
855,6745,4054
860,13000,7856
865,13000,7756
870,13000,7741
875,3288,2007
880,13000,7747
885,13000,7859
890,13000,7837
895,13000,7787
900,13000,7760
905,13000,7832
910,13000,7816
915,13000,7993
920,13000,7844
925,13000,7843
930,13000,7711
935,10296,6127
940,9680,5916
945,13000,7875
950,13000,7722
955,13000,7867
960,13000,7719
965,13000,7810
970,13000,7798
975,13000,7880
980,13000,7851
985,13000,7739
990,13000,7922
995,13000,7840
1000,5203,3184
1005,13000,7814
1010,13000,7695
1015,13000,7754
1020,13000,7804
1025,13000,7730
1030,13000,7767
1035,13000,7833
1040,13000,7684
1045,13000,7805
1050,13000,7893
1055,13000,7703
1060,13000,7926
1065,13000,7693
1070,13000,7851
1075,13000,7807
1080,13000,7904
1085,13000,7842
1090,13000,7661
1095,13000,7920
1100,13000,7811
1105,13000,7794
1110,13000,7746
1115,13000,7667
1120,13000,7842
1125,13000,7804
1130,13000,7902
1135,13000,7841
1140,13000,7717
1145,13000,7878
1150,13000,7745
1155,13000,7884
1160,13000,7896
1165,13000,7872
1170,13000,7784
1175,13000,7912
1180,13000,7646
1185,13000,7889
1190,13000,7832
1195,13000,7943
1200,13000,7813
1205,13000,7702
1210,13000,7583
1215,13000,7735
1220,13000,7842
1225,13000,7790
1230,13000,7777
1235,13000,7943
1240,13000,7851
1245,6451,3890
1250,13000,7752
1255,13000,7789
1260,13000,7846
1265,13000,7719
1270,13000,7773
1275,1435,846
1280,13000,7768
1285,13000,7867
1290,13000,7750
1295,13000,7704
1300,13000,7772
1305,13000,7806
1310,13000,7772
1315,13000,7712
1320,13000,7901
1325,13000,7672
1330,13000,7709
1335,13000,7652
1340,13000,7744
1345,13000,7839
1350,13000,7722
1355,10897,6454
1360,13000,7795
1365,13000,7653
1370,13000,7786
1375,13000,7835
1380,13000,7791
1385,13000,7760
1390,10823,6426
1395,13000,7777
1400,13000,7774
1405,13000,7734
1410,13000,7764
1415,13000,7672
1420,13000,7717
1425,13000,7912
1430,13000,8009
1435,13000,7781
1440,13000,7645
1445,13000,7854
1450,13000,7828
1455,13000,7868
1460,13000,7774
1465,13000,7833
1470,13000,7686
1475,13000,7718
1480,13000,7743
1485,13000,7842
1490,13000,7917
1495,13000,7687
1500,13000,7754
1505,13000,7636
1510,13000,7787
1515,13000,7712
1520,13000,7802
1525,13000,7676
1530,13000,7685
1535,13000,7711
1540,13000,7763
1545,13000,7719
1550,13000,7689
1555,13000,7652
1560,13000,7788
1565,13000,7790
1570,13000,7675
1575,13000,7791
1580,13000,7770
